Datetime,AS-IDN-AC,AS-IDN-BA,AS-IDN-BB,AS-IDN-BE,AS-IDN-BT,AS-IDN-GO,AS-IDN-JA,AS-IDN-JB,AS-IDN-JI,AS-IDN-JK,AS-IDN-JT,AS-IDN-KB,AS-IDN-KI,AS-IDN-KR,AS-IDN-KS,AS-IDN-KT,AS-IDN-KU,AS-IDN-LA,AS-IDN-MA,AS-IDN-MU,AS-IDN-NB,AS-IDN-NT,AS-IDN-PA,AS-IDN-PB,AS-IDN-RI,AS-IDN-SA,AS-IDN-SB,AS-IDN-SG,AS-IDN-SN,AS-IDN-SS,AS-IDN-ST,AS-IDN-SU,AS-IDN-YO,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-CE,AS-MMR-NO,AS-MMR-SO,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-ME,AS-VNM-NC,AS-VNM-NE,AS-VNM-NW,AS-VNM-RR,AS-VNM-SC,AS-VNM-SE,AS-BRN-XX,AS-KHM-XX,AS-SGP-XX
19/10/2015 22:00,1.128,73.32,84.036,0,37.788,2.82,2.82,41.736,41.736,17.484,49.068,2.256,0,9.024,0,0,81.78,58.092,56.964,69.372,60.348,12.408,2.256,87.984,10.716,39.48,1.128,0,8.46,42.864,1.692,0,91.932,65,35.8,24.4,57.8,15.8,28.6,0.6,0,2.8,0.2,2.2,0.2,1.4,0,3.4,74.2,40.2,12.4,32.6,27.4,5,100,50.6,3.6,100,5.2,100,15,16.8,4
19/10/2015 23:00,0.564,81.216,99.828,1.128,32.148,3.948,7.332,42.864,43.992,19.74,53.016,1.128,0,19.176,0,6.204,20.868,34.968,38.352,78.96,64.86,4.512,7.332,17.484,11.844,50.196,0.564,0,12.972,33.276,0.564,0.564,95.316,63.2,31.8,18,59.2,16.8,28.2,2.8,0,2,0,6.6,0.6,3,0,0.4,62,36.6,22.6,25.6,20.6,2.6,100,54,2.6,100,6,100,3.4,9.8,2.6
20/10/2015 00:00,0.564,84.6,100,5.076,38.352,4.512,3.948,77.268,49.632,30.456,49.068,0,0,32.712,2.82,27.072,3.948,28.764,41.736,98.7,68.244,28.764,11.28,5.64,2.82,65.988,0,0,14.1,28.2,0,2.82,90.804,54.2,16.8,26.6,37.2,12.2,18.8,6,0,1,0,0,1.2,7.4,0,0,38.6,27,34.6,16.2,27.8,1.8,100,61.8,5.4,100,7,100,0.2,1.8,2.4
20/10/2015 01:00,0.564,79.524,100,20.304,38.352,6.768,6.204,79.524,91.368,41.736,50.196,0.564,0,47.94,9.024,14.664,9.024,52.452,40.608,98.7,65.424,100,7.896,6.204,0,73.884,0,1.128,9.588,68.244,0,7.896,87.42,67.2,37,60.4,11.6,3.8,10.2,6.2,0,0.2,0,0,1,6.2,0,0.2,57.6,42.2,51.2,11.8,37.4,2.4,100,83.2,8.8,100,6.4,100,0,0.6,2.2
20/10/2015 02:00,1.128,81.78,100,47.376,31.02,9.588,19.74,77.268,100,45.684,73.32,1.692,0.564,58.092,7.332,5.64,15.228,82.344,42.864,90.804,79.524,100,5.076,6.204,2.256,73.884,2.256,2.256,5.64,88.548,0,15.228,100,71,51.2,68.8,1.8,6,21.2,8.4,0,0,0.2,0,0.2,3.2,0,0.6,65,45,54.8,9.2,29.4,3,100,89.4,8.6,100,4.2,100,0,0.4,1
20/10/2015 03:00,1.128,69.372,100,83.472,23.124,11.28,29.892,86.292,100,49.068,100,2.256,2.82,62.604,9.024,4.512,19.74,100,47.376,74.448,100,100,2.82,3.384,2.82,74.448,5.076,6.204,3.384,100,0,12.408,100,68.2,52.8,62.8,0.4,1.8,24,9.6,0,0,0.4,0,0,1.2,0,1.2,57,39.6,42.6,8.2,20.4,4,100,88.4,8.4,100,3.8,100,0,0.2,0.4
20/10/2015 04:00,1.128,46.812,100,100,15.792,14.1,30.456,100,100,57.528,100,3.384,6.768,62.04,12.972,1.128,19.176,100,51.324,59.784,100,100,3.948,1.128,1.692,76.14,7.896,12.408,6.204,100,0.564,6.204,100,58.2,49,50.4,0,0.2,14.4,9.8,0,0,1.8,0.2,0,0.4,0,2,42.6,32.8,28,9.4,14.8,4.4,100,88.8,9.8,100,5.6,100,0,0.2,0.2
20/10/2015 05:00,1.128,32.148,100,100,10.716,16.92,24.816,100,100,72.756,100,8.46,9.588,59.22,12.408,0.564,10.152,100,51.324,47.376,100,100,10.152,1.128,1.692,81.78,9.588,19.74,16.92,100,1.692,5.64,100,50.8,40.8,37.4,0,0,7.2,11,0,0,3.6,1.8,0.2,0.2,0,2.8,32.2,26.8,15.6,12.8,13.6,4.2,100,87.6,10,100,9.6,96,0.4,0,0
20/10/2015 06:00,1.692,28.2,100,100,9.588,17.484,19.176,100,100,99.264,100,7.896,7.896,54.708,8.46,0.564,1.692,100,49.068,37.224,100,100,13.536,1.128,2.256,82.908,11.28,20.868,28.2,99.828,2.82,9.024,100,41.6,34.6,29.6,0,0,3.6,13.4,0,0.2,3.6,4.8,1,0,0,3.4,28,22,10,16,17.2,2.4,100,86,9,100,16,93.6,2.6,0,0.2
20/10/2015 07:00,3.384,35.532,100,100,9.588,15.228,15.228,100,100,100,100,2.256,3.384,51.324,3.384,0.564,0.564,100,42.864,28.764,98.136,100,16.92,0,3.384,72.756,12.408,16.356,32.712,96.444,2.82,11.844,100,34,31.8,28.8,0.2,0,1.8,17,0,0.4,2,4.6,2.6,0,0,3.6,27,18.8,8.2,15.6,25.6,1.2,100,79.6,8.2,100,22.6,91.4,5.4,0,0.8
20/10/2015 08:00,4.512,55.836,100,79.524,9.588,7.896,10.716,100,100,100,100,0,1.692,51.888,1.128,0,0,100,27.636,22.56,80.088,97.008,54.708,0,2.82,56.4,10.152,9.024,34.404,90.804,2.256,10.152,100,28,31,35.4,0.4,0,0.8,23,0,1,1,2,4,0.2,0.2,4,27.6,18.6,8,12.6,35.6,0.8,98.2,58.8,7.4,100,28,85.8,6.6,0,1.8
20/10/2015 09:00,2.82,82.344,100,48.504,11.28,2.82,7.332,100,100,100,100,0,1.128,46.812,0.564,0.564,0,100,23.124,24.252,65.424,62.604,100,1.692,7.332,41.172,4.512,8.46,49.632,88.548,1.692,5.64,100,18.6,25.2,40,1,0,1,27.4,0,0.8,5.4,2.4,3.8,0.2,0.8,4.8,30.2,22.8,7,12.6,41.8,0.8,88.8,36.8,4.8,100,29.8,82.8,7.2,0.4,1.8
20/10/2015 10:00,1.692,86.292,100,15.792,13.536,1.128,10.716,100,100,100,100,0,12.408,41.736,0,0,0,100,32.148,29.328,49.632,27.636,87.984,3.384,23.124,29.328,2.82,9.588,60.348,100,3.384,3.384,100,8.4,17.4,57.8,3.2,0.2,3.8,28.8,0,1,18.6,17.4,3,0.2,1.6,6,31,34.6,5,16.8,54,2,80.4,35.8,3.4,100,33.6,88.8,13.8,2,1.4
20/10/2015 11:00,5.64,81.216,100,8.46,11.844,0.564,15.792,100,99.828,100,63.168,0,37.788,42.864,0,0,0,100,36.096,31.02,48.504,19.176,73.884,1.128,42.3,19.74,2.256,3.948,42.864,100,10.716,4.512,100,7.2,16.8,65.4,11.8,0.2,18,31,0,0.8,25.2,38.4,2.8,0.2,1.6,5.6,32.6,54,3,27.4,50.8,6.4,86.2,44.8,3.8,100,35.2,100,16.8,6.8,1
20/10/2015 12:00,9.588,94.188,100,10.716,17.484,0,26.508,82.908,74.448,75.012,29.328,0,58.092,43.428,0.564,0,0,100,36.66,32.712,41.736,13.536,69.936,0,59.784,10.716,1.692,1.128,19.176,100,21.996,4.512,100,7.4,9.4,53.6,12.4,0.2,31.2,29.2,0,0.4,25.8,34.2,1.6,0.4,1,3.4,39,72.4,1.8,38,71,11.2,89.8,51.4,4.4,100,31.8,100,14.2,13,0.8
20/10/2015 13:00,10.716,98.7,100,20.304,23.688,0,41.172,58.092,63.168,62.604,19.74,0,44.556,42.3,3.384,0.564,0,92.496,37.788,32.148,40.044,10.716,67.116,0,59.22,7.332,2.256,0,4.512,100,29.328,2.82,100,8.2,5.4,48,4.6,2.6,29,25.4,0.2,0.2,22.4,22.4,0.6,0.6,0.4,1.2,43.8,86.8,1.2,42.2,57,12,90,56,4.4,100,29.8,100,8.4,19,0.6
20/10/2015 14:00,12.408,91.368,100,31.02,29.328,0,48.504,47.94,62.604,58.656,21.432,0.564,36.096,37.788,10.716,0.564,0,58.656,34.968,31.02,41.172,10.152,55.836,0,53.016,7.896,2.82,0.564,0,100,27.636,1.128,96.444,10.4,3.8,38.4,1.6,8.2,25.4,19.4,0.2,0.2,20.6,11.2,0.2,0.6,0.2,0.4,45.6,94.4,0.8,40.2,46.6,10.2,90.8,58.4,4,100,28.2,100,4.8,23,0.6
20/10/2015 15:00,9.024,83.472,100,32.148,25.38,1.692,38.352,38.916,56.964,49.632,23.688,2.82,19.176,34.404,26.508,1.128,0,31.02,40.044,28.764,38.352,9.024,37.224,0,37.788,12.408,3.384,11.844,0,100,11.28,0,75.012,11.6,4.8,29.6,8.2,13.8,26,13.4,0,0.4,16,7.4,0,0.8,0.2,0,52.4,92,0.8,35.6,32.8,9,91,60,4,100,25.4,100,4.8,23.2,0.2
20/10/2015 16:00,6.204,76.14,100,27.072,17.484,14.1,20.868,33.84,50.196,39.48,23.124,4.512,18.048,28.2,47.376,1.128,0.564,18.612,48.504,25.38,34.404,7.332,26.508,0,25.944,21.432,1.692,28.2,0,65.988,11.844,0,59.784,11.6,6.8,25.4,23.6,18.6,26.6,9.6,0,1.8,8.6,12,0,0.6,0.4,0,59.2,84,0.2,32.8,27.6,8.4,93.8,60,4.6,99.6,24.6,100,7.8,20.2,0
20/10/2015 17:00,2.256,67.68,100,27.072,15.228,38.916,9.588,38.352,45.12,36.096,25.38,2.82,35.532,21.432,66.552,1.128,7.896,21.996,58.656,21.432,31.584,5.076,31.584,1.128,23.688,34.404,0.564,25.38,0,43.428,19.176,0,60.912,13.2,10.6,21.2,42.8,23,25.2,9.8,0.2,4.6,6.6,16.8,0,0.4,0.8,0,59.2,74.2,0,29,21.4,9,87,57,4.2,87,28.6,100,13,15.2,0
20/10/2015 18:00,1.128,56.4,99.828,20.868,18.612,78.396,5.076,50.196,43.428,38.352,36.096,1.692,51.324,15.228,75.012,3.384,34.968,30.456,69.372,18.048,30.456,3.948,42.864,2.82,26.508,54.708,0.564,28.2,0,38.352,15.228,0.564,72.192,14.6,8.2,16.8,58.8,28.4,22.8,12.6,0.8,7.8,4.6,16.2,0,0.4,1,0,55.4,66.4,0,25.6,21.2,10,85,54.8,3.4,84.6,35,100,18.8,13.8,0
20/10/2015 19:00,2.256,44.556,85.164,15.228,28.764,100,2.82,66.552,45.12,43.992,50.76,2.256,66.552,10.716,66.552,9.588,36.096,35.532,76.704,18.612,27.636,3.384,54.708,4.512,34.404,84.6,0.564,27.636,0.564,46.248,12.972,0.564,81.216,19.8,8.6,15.2,65.4,35.6,20.8,15.8,1.8,9.4,2.2,11.6,0,0.4,1,0,52.8,62.2,0,20.4,24.4,10.8,81.4,54,2.4,96.2,39.4,100,20.2,15,0
20/10/2015 20:00,7.896,35.532,73.32,9.588,42.3,100,2.256,86.292,46.248,53.58,62.604,3.384,82.908,8.46,60.348,19.74,29.328,43.428,79.524,23.124,21.996,5.076,60.348,6.204,43.992,100,0.564,17.484,0.564,58.092,15.228,0.564,87.984,35.6,10.6,16.8,68.6,39.8,18.6,17.8,3.8,10.8,0.8,7.4,0.2,1,2,0.6,51.2,58.8,0.8,16.2,27.6,11.4,77.4,55.4,1.6,100,41.8,100,17.2,14.6,0
20/10/2015 21:00,16.92,28.2,72.192,9.588,54.144,100,3.384,100,51.888,64.296,77.268,5.64,87.42,6.768,50.76,27.072,31.02,47.376,74.448,28.2,16.356,6.768,52.452,6.204,50.196,100,1.128,10.152,0.564,69.372,17.484,0,94.188,41.4,10.8,22,69.8,36.2,14.8,18.6,4.6,9.8,0.2,3.6,1,1.2,2.2,1.6,47.2,56,3.6,17.2,29.4,11.8,83.6,56.4,0.8,100,42.6,100,10.4,10.8,0
20/10/2015 22:00,23.124,23.124,89.112,5.64,65.988,100,9.024,100,59.784,75.576,100,8.46,72.192,3.948,41.172,32.712,38.352,54.144,34.968,29.892,14.1,6.768,14.1,1.692,52.452,100,0.564,6.768,0.564,78.396,17.484,0,100,46.4,11.6,26.8,65.6,28.6,13.6,17.2,2.6,6.6,0,0.6,0.8,1.2,1.6,3,45.6,53.8,7.4,18.8,30.4,12.6,82,52.8,0.8,100,45.4,85,4.4,7,0
20/10/2015 23:00,27.072,18.612,100,3.384,69.372,100,21.432,100,72.192,71.628,100,16.356,16.356,0.564,5.076,7.896,5.64,44.556,23.124,26.508,10.152,2.256,3.948,0,49.632,100,0.564,0.564,0,65.988,8.46,0,100,42.6,11.4,23,62,28.4,15.6,11,0.6,2.8,0,0,0.4,0.6,0.8,3.8,43.8,46.6,11,17.4,18.4,13.8,68.4,51.2,1.8,100,38.8,71.8,0.4,4.8,0
21/10/2015 00:00,16.356,20.304,100,2.82,76.14,100,17.484,100,100,81.78,100,1.128,4.512,0,0,0,5.64,64.86,17.484,24.816,13.536,6.204,6.768,0,4.512,100,0.564,1.128,0,47.94,19.74,0.564,100,32.2,18.8,15.8,36.4,27.4,11.4,4.6,0,0.4,0.2,0,0.4,0.4,0.4,5.2,26.8,31.2,19.8,11.4,26.2,12.2,45.6,33.4,3.8,95.2,33.4,68.2,0,2.6,0
21/10/2015 01:00,5.64,29.892,100,23.124,79.524,82.908,30.456,100,100,100,100,0,14.1,0.564,0.564,0,18.048,100,10.716,19.74,32.712,42.3,10.152,0,1.128,100,1.128,4.512,0.564,100,29.892,7.332,100,26.4,28.2,30.6,32,7.6,14,1.8,1,0.2,0.8,0.2,0.8,0.2,0.2,6.4,49,40,32,11.4,32.4,14.8,39.4,27.4,7.2,90.4,38.4,75.8,0,5.6,0
21/10/2015 02:00,16.92,54.144,100,67.116,100,53.58,52.452,100,100,100,100,0,20.304,8.46,2.82,0,19.176,100,8.46,14.664,67.68,100,8.46,0,2.82,95.88,3.384,9.024,2.256,100,32.712,14.664,100,34,31,46.2,27.6,7.4,36,1.4,0.4,0.2,1,0,0.4,0,0.2,7.6,56.8,38.6,31.2,19.2,28.4,21.2,41.2,28,4.8,89.4,40.4,73.8,0,5.2,0
21/10/2015 03:00,16.356,70.5,100,100,100,41.736,57.528,100,100,100,100,0,14.664,17.484,4.512,0,6.204,100,10.716,15.228,97.572,100,7.896,0.564,2.82,90.24,4.512,10.716,3.948,100,20.304,21.432,100,46.6,31.8,58.8,17,9.4,38.8,1.6,0.2,0,2,0,0.4,0,0.2,10.8,46.6,41.8,26.6,21.2,26,27.6,36,25.6,4.6,80.6,46,72.8,0,3.8,0
21/10/2015 04:00,11.844,72.756,100,100,100,40.044,52.452,100,100,100,100,0.564,9.588,16.356,3.384,0,1.128,100,16.92,19.74,100,100,9.588,5.64,2.256,98.136,7.332,10.716,7.332,100,5.076,20.868,100,59.8,30,59.2,10.6,8,39,1.8,0.2,0,4.2,0,0.4,0,0.6,17,34,40.4,21.8,21.8,26.6,31.8,34.8,24.8,6,69.2,52.8,73.4,0.2,3.4,0
21/10/2015 05:00,9.588,76.704,100,100,100,38.916,40.044,100,100,100,100,2.256,8.46,10.152,2.256,1.128,0,100,25.38,21.996,100,100,16.356,20.304,2.82,100,12.408,10.716,14.1,93.624,0.564,18.048,100,72,27,52.8,6.8,7.6,38,1.8,0.4,0,6.8,0,0.4,0,1,26.2,27.8,31.8,18.4,21.2,29.4,32.6,37.4,24.2,8,60.4,57.8,75.8,0.2,3.6,0
21/10/2015 06:00,7.332,87.984,100,74.448,100,32.148,25.38,100,100,100,100,5.64,7.332,6.204,0.564,4.512,1.128,100,34.404,23.688,100,100,19.176,21.996,3.384,99.264,16.92,10.716,23.124,70.5,0.564,15.792,100,86,24.2,51.2,4.4,7.8,32.8,2,1,0,7.8,0,0.4,0,1.6,36.6,25.2,24.8,14.8,18.4,33.4,34.6,48.6,24.8,10.8,55.6,61.8,79,0.2,5,0
21/10/2015 07:00,5.076,100,100,45.684,100,20.304,12.972,100,100,100,100,6.768,3.948,4.512,0,9.024,4.512,100,29.892,25.38,100,91.932,20.304,11.844,1.692,85.728,14.1,11.844,34.404,50.76,1.128,12.972,100,100,24.4,52.6,3.4,8,21.4,2.2,2.4,0.2,6.8,0,0.2,0,2,42.2,22,20.2,13.2,15.4,35.8,39,69.4,26.6,14.2,54.6,61.8,80.2,0.4,7,0
21/10/2015 08:00,2.256,100,100,25.944,97.572,14.1,4.512,100,100,100,100,1.128,1.128,3.384,0,11.844,2.82,100,20.304,27.072,100,63.168,52.452,18.612,0.564,68.808,8.46,7.332,42.864,36.66,5.076,9.588,100,100,25.4,39.6,2.2,7.8,8.4,2.2,5,0.6,3.2,0,0.2,0,2.6,37.2,16.8,17.8,14,11,35.4,46.6,81.4,28.8,16.8,53.8,45.6,80.8,0.4,9.4,0
21/10/2015 09:00,0.564,100,100,14.664,74.448,14.664,1.128,100,100,100,100,0,1.128,2.82,0,14.664,5.64,100,15.792,25.38,83.472,39.48,88.548,33.84,0.564,54.708,2.82,7.896,39.48,36.096,10.716,7.332,100,98.2,17.4,27.6,2,5.2,2.2,1.6,8,0.8,2.4,0,0.2,0,6,30.8,12,19.6,16.4,5.8,32.8,54.2,72.4,24.2,13,48.2,35.8,82.6,0.4,11.8,0
21/10/2015 10:00,0,100,100,7.332,41.172,19.176,0.564,100,100,100,100,1.692,9.024,2.82,0,15.792,14.1,100,18.612,17.484,51.888,23.124,72.192,33.84,1.128,41.172,1.128,25.944,35.532,51.888,18.048,7.332,100,87.6,14.4,46.2,2.2,2,1.8,0.8,13.2,1.4,8.2,0,0,0,13.4,31.6,8.4,24.4,18.4,2.8,45.4,62.8,87,20.6,13.2,41.2,35,88.2,3,12.8,0.2
21/10/2015 11:00,0,81.216,100,5.076,23.688,24.252,0,100,100,100,89.112,1.128,13.536,5.076,2.256,25.38,11.28,100,19.176,11.28,29.328,28.764,73.32,26.508,2.256,32.712,1.128,27.636,24.252,92.496,23.124,11.844,100,100,32.6,58,2.8,1,7.6,0.8,24,1.8,11.8,1,0,0,20.4,31,3.6,32,19.8,2,58.2,70.4,100,19.8,14.6,37.8,32,98.8,7,14.2,0.4
21/10/2015 12:00,1.128,63.168,100,5.076,27.072,29.892,0,100,100,69.936,51.324,1.128,16.92,7.896,8.46,21.432,4.512,100,16.92,7.896,25.944,36.66,67.116,25.944,2.256,31.584,0.564,18.048,16.356,100,25.38,18.612,100,100,40.2,70.8,5.2,2.2,18,0.6,36.2,1.6,12.2,2.8,0.2,0,25.4,29,1.4,43.6,20.2,3,42.4,72.4,100,21.6,11.8,40,26.6,100,7.2,13,0.8
21/10/2015 13:00,1.128,46.248,100,7.332,41.172,35.532,0.564,92.496,80.652,59.22,46.812,0.564,17.484,11.28,15.228,9.024,1.692,100,16.356,3.948,27.636,46.812,59.22,21.432,2.256,29.892,0.564,9.588,10.152,100,20.868,16.92,100,100,37.4,75.2,8.6,4.2,22.8,0.4,35,0.6,11.6,6.2,0.6,0,29,23,1,58.2,19,3.4,32.8,71.2,100,25.6,8.2,44,23.8,100,5.8,10.4,1.4
21/10/2015 14:00,0.564,34.968,100,12.972,50.196,33.276,1.128,89.112,54.144,62.04,52.452,0,24.252,14.1,24.816,0.564,1.692,65.988,17.484,1.128,27.072,43.992,53.016,16.92,4.512,23.688,1.128,2.82,4.512,100,15.228,8.46,100,98.8,32,67,12.6,7.4,23.6,0.2,30.8,0.4,9.4,16.4,1.4,0,29,16,2.2,71.2,13.2,3.6,28,67.2,100,33.4,4,49.8,21.2,100,4.6,8.2,1.8
21/10/2015 15:00,0.564,29.892,100,21.432,52.452,33.276,1.692,67.116,38.916,60.912,43.428,0,49.632,13.536,33.276,0,9.588,55.272,23.688,0.564,23.124,30.456,41.736,10.152,11.28,25.38,1.128,0.564,0.564,94.752,16.356,1.692,87.42,85.2,25.2,100,20,12.2,17.4,0,27,0.8,10.6,28,2.2,0.2,27.8,12.6,3.8,82,3.4,4.4,25.2,64.6,100,42.6,3.6,51.4,22.8,100,4.8,7,2.8
21/10/2015 16:00,0.564,27.072,100,34.404,49.068,38.916,1.692,58.656,31.584,47.376,31.02,0,91.932,11.28,34.968,0,23.688,63.168,26.508,0.564,18.612,20.868,22.56,5.076,16.92,33.84,0.564,0,0,60.348,20.868,0,54.708,72.8,24.6,100,29.4,19.6,9.6,0,24,5.8,9.4,35.8,3.6,0.2,28,10.6,3.6,86.4,0,6.2,24.4,56.2,100,46.2,4.8,51.8,24.6,100,5.4,4.8,3.8
21/10/2015 17:00,0.564,26.508,100,31.02,38.916,45.684,1.128,60.912,25.944,30.456,24.816,0,100,9.024,37.788,0,27.072,79.524,27.072,1.128,19.74,18.048,9.588,2.256,23.124,49.068,0,0,0,42.864,21.432,0,36.096,70.4,16.4,98.4,36.8,32.2,6,0,19,13.6,4.4,37.6,5,0.4,28.8,10.2,2.8,87.8,0.6,7.2,23,43.6,100,47.8,4.4,54.6,25,96.8,6,1.4,4.8
21/10/2015 18:00,0.564,26.508,100,20.304,31.02,52.452,1.128,64.296,24.252,20.304,22.56,0,98.7,6.768,41.172,1.692,13.536,94.752,29.328,2.82,18.048,15.792,2.82,0.564,23.688,68.808,0,0,0,46.812,23.124,0,31.02,62.2,15.4,100,38.4,47.4,5.4,0.2,12,21.8,1.4,36.4,4.4,1,28.8,11.6,2.8,100,2.4,9.8,25.2,26,100,51.2,4.6,58.2,24,88.4,6.2,0,5
21/10/2015 19:00,0.564,27.636,94.752,5.076,28.764,71.628,2.82,73.32,28.2,17.484,25.944,0,100,4.512,44.556,5.076,15.228,100,37.788,4.512,14.664,9.588,0.564,0,21.996,87.42,0,0,0,67.116,27.072,0,34.968,52.8,16.2,100,36.2,57.2,5.8,1,6,22,0.6,35,2.8,1.8,29.8,15,3.8,100,11.6,19.6,32.6,11.6,100,56.4,4.4,60,21.2,79.8,5,0,4.6
21/10/2015 20:00,1.692,28.2,98.136,0.564,36.66,99.828,14.1,94.752,37.224,25.38,31.584,0,100,3.948,35.532,0.564,29.892,100,49.632,8.46,13.536,4.512,0.564,1.128,17.484,100,0,0,0,86.292,24.816,0,47.94,46.4,19.4,100,33.4,48.2,7.6,3.6,2,14.4,0.4,37,1,3.8,32,18.6,6,93.2,25.4,20.6,35,6,100,59.2,4,60,18.6,68.4,4,0,3.6
21/10/2015 21:00,3.384,28.764,96.444,0,53.58,100,41.736,100,53.016,40.608,44.556,0,100,4.512,21.432,0,39.48,100,52.452,13.536,20.868,2.82,0,2.82,23.124,100,0,0,0,83.472,23.688,0,71.628,41.4,24.8,100,31.2,35.6,10.6,10.4,0.2,6.8,0.4,22.8,0.2,6,31.6,18.6,9,79.6,27.8,6.4,30.6,4.4,100,60.4,3,60.4,14.2,56.4,1.8,0,1.8
21/10/2015 22:00,5.64,24.816,89.112,0,80.088,100,64.296,100,68.808,57.528,63.168,0,100,7.332,14.664,19.74,16.356,100,32.148,18.612,31.02,2.256,0,0.564,19.176,87.984,0,0.564,1.128,78.96,15.228,0,100,35,23,99,31.8,28,14.8,16,0,3.2,0.6,5.8,0,7.6,29.6,17,9.4,72.4,26,1.6,24.6,5.6,100,62.2,2.4,62.4,9,47.4,0.4,0,0.4
21/10/2015 23:00,7.896,15.792,87.42,0.564,100,100,64.296,100,68.808,62.604,69.372,0,27.636,11.844,1.692,21.432,0.564,76.704,9.588,25.38,27.636,0.564,0,0.564,7.896,87.42,0,0,9.588,76.704,13.536,0,100,32.2,21.4,83.8,34.2,21.6,20.8,16.6,0,1.6,0.4,12.8,0,7,31,13.2,8,63.8,25.6,3,13.2,9,100,62.2,2.4,60.4,4.2,38.2,0.2,0,0
22/10/2015 00:00,7.332,12.972,91.932,3.384,100,100,28.764,100,80.088,64.86,99.264,0,4.512,13.536,0.564,0.564,0.564,70.5,9.588,31.02,25.38,3.384,0,0.564,0.564,87.984,0,3.384,27.072,63.168,22.56,0,100,30.2,27.8,53.2,32.8,16.8,17.4,16.4,0,0.4,0,1,0,6,38.6,13,6,39.2,35.8,2.8,4.4,10.8,100,31.4,1,38.6,4.2,28,0,0,0
22/10/2015 01:00,2.256,20.868,100,36.096,100,100,27.072,100,100,63.732,100,0,20.868,10.716,0,0,2.256,100,6.204,25.944,31.584,33.84,0,1.128,0,90.804,0,20.304,32.712,100,19.176,0,100,77.6,44.8,63.6,85,7,15.2,19.4,0,0.4,0,0.2,0.2,4,41.6,12.6,11,36.8,49,0.6,3.8,16,100,19,6,36.4,4.2,22.8,0.4,0,0
22/10/2015 02:00,5.076,32.712,100,85.728,100,100,24.252,100,100,73.884,100,0,34.404,7.332,0,0,7.896,100,5.64,19.74,53.016,88.548,0,3.384,1.692,91.368,0,34.968,34.968,100,17.484,0,100,91,52.4,100,66.8,0.8,34.8,24,0.4,0.4,0.2,0.2,0.6,2.6,32.8,12,17.8,44.4,52.8,0.4,2.6,21.2,100,44.2,17.6,46.4,4.2,16.8,1,0,0.2
22/10/2015 03:00,5.076,34.968,100,96.444,100,100,19.176,100,100,88.548,100,0,40.044,9.024,0,0,17.484,100,6.768,17.484,68.244,100,0,10.152,5.64,80.088,0,35.532,32.712,100,14.1,0.564,100,100,53.6,100,41,0,39.8,24.4,1,0.8,0.6,0.2,0.6,1.6,24.4,11.2,20.2,49.8,64.6,0.4,2.4,21.2,100,57,28,49,10.4,11.2,1.6,0,0.4
22/10/2015 04:00,2.256,25.38,100,97.572,100,100,13.536,100,100,100,100,0,43.428,10.716,0,0,44.556,100,9.024,15.228,59.22,100,0.564,20.868,10.716,61.476,2.256,26.508,28.2,100,13.536,0.564,100,100,50.4,100,26.6,0,29.2,22.6,1.6,1.4,1.4,0.8,0.2,1,23,9.2,17,53.6,68.4,0,3.8,19.4,100,64.2,32.4,46.2,21,8.2,3.2,0,0.4
22/10/2015 05:00,1.128,15.792,100,88.548,100,100,8.46,100,100,100,100,0,42.864,10.716,0,0,47.376,100,11.28,11.844,48.504,100,5.64,33.276,19.74,45.684,11.28,19.176,24.816,100,14.1,0.564,100,100,47.2,100,18.8,0,17,21.2,2,2.6,2.2,2,0.2,0.8,25.8,6.8,12.6,61,77.6,0,7.4,18,100,64.4,31.2,42.8,28.4,8.2,6.8,0,0.6
22/10/2015 06:00,0.564,13.536,100,69.936,100,76.704,3.384,100,100,100,100,0,27.636,10.716,0,0,38.352,100,14.1,10.716,38.916,76.704,9.024,30.456,30.456,34.968,25.38,15.792,25.944,100,12.408,0.564,100,100,48.4,100,14.4,0,6.8,20,2.6,4.4,2.6,3.4,0.2,0.8,28.8,5.2,9.4,74.8,86.8,0,13.8,16.8,100,59.4,28.8,39.2,30.8,10.6,12.8,0,0.4
22/10/2015 07:00,0.564,25.944,100,46.248,97.008,56.964,1.128,100,100,100,100,0,9.024,8.46,1.128,0,8.46,100,11.844,12.972,31.584,47.94,14.1,11.844,34.968,25.944,28.2,11.28,27.636,100,9.588,0.564,100,100,50.2,100,10.8,0,0.6,17.2,2.8,6.8,1.4,3.6,0.2,1.2,28.8,5,6.8,93.6,100,0,19.8,16.4,100,53,26.6,35.8,30.6,16.2,15.2,0,0.4
