Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE
20/03/2015 11:00,6.8,11.3,6.3,35.8,25.8,37.8
20/03/2015 12:00,0,0,0,8,3.3,8.8
20/03/2015 13:00,0,0,0,0,0,0
20/03/2015 14:00,0,0,0,0,0,0
20/03/2015 15:00,0,0,0,0,0,0
20/03/2015 16:00,0,0,0,0,0,0
20/03/2015 17:00,0,0,0,0,0,0
20/03/2015 18:00,0,0,0,0,0,0
20/03/2015 19:00,0,0,0,0,0,0
20/03/2015 20:00,0,0,0,0,0,0
20/03/2015 21:00,0,0,0,0,0,0
20/03/2015 22:00,0,0,0,0,0,0
20/03/2015 23:00,0,0,0,0,0,0
21/03/2015 00:00,18.5,3.5,9.8,0,1.3,0
21/03/2015 01:00,65.3,35.3,44,6.5,17.8,8
21/03/2015 02:00,109.3,70,76,40,53,40.3
21/03/2015 03:00,143.3,95.5,98.8,75,82.8,72.8
21/03/2015 04:00,159.8,112,112.8,99,103.3,96
21/03/2015 05:00,165,119.8,118.3,113.3,115,110.5
21/03/2015 06:00,159.3,119.5,114,119.3,118.3,116.5
21/03/2015 07:00,140.8,112.3,103.8,117.5,114.8,115.3
21/03/2015 08:00,111,97.3,86,108.3,103.8,106.8
21/03/2015 09:00,72.5,72.3,60,93,85.5,91.5
21/03/2015 10:00,34.5,43,30.8,68.5,59.5,67.3
21/03/2015 11:00,5.5,13.8,6.3,38,28.5,37.3
21/03/2015 12:00,0,0.3,0,9,3.5,9
21/03/2015 13:00,0,0,0,0,0,0
21/03/2015 14:00,0,0,0,0,0,0
21/03/2015 15:00,0,0,0,0,0,0
21/03/2015 16:00,0,0,0,0,0,0
21/03/2015 17:00,0,0,0,0,0,0
21/03/2015 18:00,0,0,0,0,0,0
21/03/2015 19:00,0,0,0,0,0,0
21/03/2015 20:00,0,0,0,0,0,0
21/03/2015 21:00,0,0,0,0,0,0
21/03/2015 22:00,0,0,0,0,0,0
21/03/2015 23:00,0,0,0,0,0,0
22/03/2015 00:00,18.3,3.5,9.3,0,1.3,0
22/03/2015 01:00,66.5,35.3,41.8,8,18,7.8
22/03/2015 02:00,110,70,73.5,43,51,37.8
22/03/2015 03:00,139.5,93.3,94,74,79.5,70.5
22/03/2015 04:00,157.5,109.8,107.8,92.8,99.3,94
22/03/2015 05:00,161.8,117.8,113.5,104.3,110.5,108.3
22/03/2015 06:00,154.5,117.3,110.8,110,113.3,114.3
22/03/2015 07:00,132.5,110,101,109.5,109.3,112
22/03/2015 08:00,103,95.3,83.3,101.3,98.3,101.8
22/03/2015 09:00,69,72.8,58.8,82.3,80.3,82.8
22/03/2015 10:00,32.8,43.8,30.3,58.3,55.8,59
22/03/2015 11:00,5.3,14,6,31.3,27,31.3
22/03/2015 12:00,0,0.3,0,7.5,3.5,6.8
22/03/2015 13:00,0,0,0,0,0,0
22/03/2015 14:00,0,0,0,0,0,0
22/03/2015 15:00,0,0,0,0,0,0
22/03/2015 16:00,0,0,0,0,0,0
22/03/2015 17:00,0,0,0,0,0,0
22/03/2015 18:00,0,0,0,0,0,0
22/03/2015 19:00,0,0,0,0,0,0
22/03/2015 20:00,0,0,0,0,0,0
22/03/2015 21:00,0,0,0,0,0,0
22/03/2015 22:00,0,0,0,0,0,0
22/03/2015 23:00,0,0,0,0,0,0
23/03/2015 00:00,9.8,3.5,8.3,0,1.5,0
23/03/2015 01:00,46,34.3,39,8.5,17.3,7
23/03/2015 02:00,83,67.3,69.5,43.8,47.5,37
23/03/2015 03:00,111,92,91.5,77.3,74.5,67.5
23/03/2015 04:00,120,107,105.3,100.5,94,89.5
23/03/2015 05:00,117.3,113,110.8,114.8,106,104.3
23/03/2015 06:00,99.5,113.8,110.5,121,108.8,109.5
23/03/2015 07:00,80.5,107.8,99.3,119.3,104.8,107.8
23/03/2015 08:00,63.5,93.3,79.5,110.3,92.3,100
23/03/2015 09:00,40.3,67.8,51.3,93.8,72.3,86
23/03/2015 10:00,19.8,39.8,25.8,68.8,48,64
23/03/2015 11:00,3,12.5,5.8,36.8,21.3,36.3
23/03/2015 12:00,0,0.3,0,8.5,2,9
23/03/2015 13:00,0,0,0,0,0,0
23/03/2015 14:00,0,0,0,0,0,0
23/03/2015 15:00,0,0,0,0,0,0
23/03/2015 16:00,0,0,0,0,0,0
23/03/2015 17:00,0,0,0,0,0,0
23/03/2015 18:00,0,0,0,0,0,0
23/03/2015 19:00,0,0,0,0,0,0
23/03/2015 20:00,0,0,0,0,0,0
23/03/2015 21:00,0,0,0,0,0,0
23/03/2015 22:00,0,0,0,0,0,0
23/03/2015 23:00,0,0,0,0,0,0
24/03/2015 00:00,3.5,3,6.5,0,1.5,0
24/03/2015 01:00,19.5,31.8,33,8.5,15.8,8.8
24/03/2015 02:00,42,64.3,61.3,44,45.5,43
24/03/2015 03:00,59,87.8,84.3,77.3,74.8,75
24/03/2015 04:00,73.8,103,95,99.8,96,98
24/03/2015 05:00,72.3,110.5,98.3,113.5,108.8,112.3
24/03/2015 06:00,60.5,109,92,120.5,114,118.8
24/03/2015 07:00,49.8,102,80.5,118.8,110.8,117.8
24/03/2015 08:00,39.3,88.3,65.8,109,100,109.3
24/03/2015 09:00,26.3,67,45.8,88.8,81.3,92
24/03/2015 10:00,14,40.3,23.5,62.3,55.3,68.5
24/03/2015 11:00,2.8,13.3,4.8,33.3,26,38.5
24/03/2015 12:00,0,0.3,0,8.3,3.3,9.8
24/03/2015 13:00,0,0,0,0,0,0
24/03/2015 14:00,0,0,0,0,0,0
24/03/2015 15:00,0,0,0,0,0,0
24/03/2015 16:00,0,0,0,0,0,0
24/03/2015 17:00,0,0,0,0,0,0
24/03/2015 18:00,0,0,0,0,0,0
24/03/2015 19:00,0,0,0,0,0,0
24/03/2015 20:00,0,0,0,0,0,0
24/03/2015 21:00,0,0,0,0,0,0
24/03/2015 22:00,0,0,0,0,0,0
24/03/2015 23:00,0,0,0,0,0,0
25/03/2015 00:00,8.5,3,4.5,0,1.5,0
25/03/2015 01:00,37,30,24,6.8,17,8.8
25/03/2015 02:00,67.3,62.5,44.5,34.3,49,39.8
25/03/2015 03:00,86.5,87.3,63,62.8,78.8,72.5
25/03/2015 04:00,102.8,103.3,78.3,84.3,99.3,95.5
25/03/2015 05:00,106.8,111,83.8,98.8,111.8,109.3
25/03/2015 06:00,106.8,111.3,87,109.8,114.8,114
25/03/2015 07:00,104.3,103.8,79.5,111.5,110.5,112.3
25/03/2015 08:00,83.8,88.8,66,100.5,98.5,103
25/03/2015 09:00,56,65.8,47,81.3,77.8,86
25/03/2015 10:00,28.3,38.5,24.8,58.3,51.8,63
25/03/2015 11:00,5.5,12.3,5.5,28.8,23.5,34.5
25/03/2015 12:00,0,0.3,0,6.3,3,8.3
25/03/2015 13:00,0,0,0,0,0,0
25/03/2015 14:00,0,0,0,0,0,0
25/03/2015 15:00,0,0,0,0,0,0
25/03/2015 16:00,0,0,0,0,0,0
25/03/2015 17:00,0,0,0,0,0,0
25/03/2015 18:00,0,0,0,0,0,0
25/03/2015 19:00,0,0,0,0,0,0
25/03/2015 20:00,0,0,0,0,0,0
25/03/2015 21:00,0,0,0,0,0,0
25/03/2015 22:00,0,0,0,0,0,0
25/03/2015 23:00,0,0,0,0,0,0
26/03/2015 00:00,4.8,2.5,6,0,1.3,0
26/03/2015 01:00,25.8,26.3,29.5,4.8,16.3,7
26/03/2015 02:00,46.8,57.3,55.3,26,47,31.8
26/03/2015 03:00,60.5,82.5,78.8,51.3,74.8,58.3
26/03/2015 04:00,69,99.8,92.3,73,95,78
26/03/2015 05:00,72.8,108.3,98.3,82.5,106.5,92.8
26/03/2015 06:00,72.8,107.8,95.5,77.8,111.5,99.3
26/03/2015 07:00,69.5,101,86.3,71.8,107.3,99.3
26/03/2015 08:00,60,86.3,68.8,70.8,95.8,92.3
26/03/2015 09:00,46,63.3,46.3,67.3,76,76.5
26/03/2015 10:00,23,37.3,23.5,54,51.3,55.8
26/03/2015 11:00,3.8,11.5,4.8,28,23.8,30.5
26/03/2015 12:00,0,0.3,0,6.8,3,7.8
26/03/2015 13:00,0,0,0,0,0,0
26/03/2015 14:00,0,0,0,0,0,0
26/03/2015 15:00,0,0,0,0,0,0
26/03/2015 16:00,0,0,0,0,0,0
26/03/2015 17:00,0,0,0,0,0,0
26/03/2015 18:00,0,0,0,0,0,0
26/03/2015 19:00,0,0,0,0,0,0
26/03/2015 20:00,0,0,0,0,0,0
26/03/2015 21:00,0,0,0,0,0,0
26/03/2015 22:00,0,0,0,0,0,0
26/03/2015 23:00,0,0,0,0,0,0
27/03/2015 00:00,9.8,2,4.3,0,1.3,0
27/03/2015 01:00,40,20.3,22.3,7.5,17.8,6.5
27/03/2015 02:00,73,45.3,45.5,39.5,50,28.3
27/03/2015 03:00,97,66.3,65.3,72.3,78.3,51.5
27/03/2015 04:00,113,83.5,77.3,95.5,99.3,72.3
27/03/2015 05:00,111,91.3,78.8,109.8,111,88.3
27/03/2015 06:00,93.8,87.8,73.3,119.3,113.8,98.3
27/03/2015 07:00,66.8,79.5,59,117.8,108.3,100
27/03/2015 08:00,45,68.5,39.8,108.3,96.3,92.3
27/03/2015 09:00,26.8,49.8,24.5,92,77.5,76.3
27/03/2015 10:00,11.3,28.3,12.3,68,51.8,54.8
27/03/2015 11:00,1.8,8.8,3,38,22.8,29.3
27/03/2015 12:00,0,0.3,0,9.5,2.8,7.8
27/03/2015 13:00,0,0,0,0,0,0
27/03/2015 14:00,0,0,0,0,0,0
27/03/2015 15:00,0,0,0,0,0,0
27/03/2015 16:00,0,0,0,0,0,0
27/03/2015 17:00,0,0,0,0,0,0
27/03/2015 18:00,0,0,0,0,0,0
27/03/2015 19:00,0,0,0,0,0,0
27/03/2015 20:00,0,0,0,0,0,0
27/03/2015 21:00,0,0,0,0,0,0
27/03/2015 22:00,0,0,0,0,0,0
27/03/2015 23:00,0,0,0,0,0,0
28/03/2015 00:00,5,2.3,5.8,0,1.5,0
28/03/2015 01:00,24.5,24,26.5,9.8,18,7.8
28/03/2015 02:00,45.5,55.3,52.3,44.5,50.8,37.5
28/03/2015 03:00,65.8,80.5,74,76,80,68
28/03/2015 04:00,87.5,97.5,83.8,97.8,101.5,91.3
28/03/2015 05:00,97,106.3,88.3,110.8,113.5,106
28/03/2015 06:00,101.8,109.8,86.3,116,118.3,111.3
28/03/2015 07:00,97,103,79,113.8,114.3,109.3
28/03/2015 08:00,84.3,88.5,65,106,102.5,97.5
28/03/2015 09:00,59.8,64.5,45.8,89.3,82.3,76.8
28/03/2015 10:00,31.3,37.3,23.5,64,55.5,50
28/03/2015 11:00,5.8,12.3,5.3,35.5,25.8,24.5
28/03/2015 12:00,0,0.3,0,9.3,3,5.3
28/03/2015 13:00,0,0,0,0,0,0
28/03/2015 14:00,0,0,0,0,0,0
28/03/2015 15:00,0,0,0,0,0,0
28/03/2015 16:00,0,0,0,0,0,0
28/03/2015 17:00,0,0,0,0,0,0
28/03/2015 18:00,0,0,0,0,0,0
28/03/2015 19:00,0,0,0,0,0,0
28/03/2015 20:00,0,0,0,0,0,0
28/03/2015 21:00,0,0,0,0,0,0
28/03/2015 22:00,0,0,0,0,0,0
28/03/2015 23:00,0,0,0,0,0,0
29/03/2015 00:00,8,3,9.3,0,1.5,0
29/03/2015 01:00,36.3,28.8,36.3,3,16.3,4
29/03/2015 02:00,74.5,60.5,63.8,14.8,45.8,20.3
29/03/2015 03:00,115.8,85,87,32,73.3,44
29/03/2015 04:00,137.3,102,100.8,53.8,95.3,66.3
29/03/2015 05:00,140.3,110.5,105.3,77.3,108.3,80
29/03/2015 06:00,127.3,110.8,103.5,88.5,113,83.3
29/03/2015 07:00,103,103.5,94.8,89.8,111,83.5
29/03/2015 08:00,77.5,87.8,78.8,83.8,99.8,78.3
29/03/2015 09:00,51.3,66,55,66,78.8,65.5
29/03/2015 10:00,25.3,37.8,30.3,43.5,51.5,48
29/03/2015 11:00,4.5,11.8,7,25.8,24,27
29/03/2015 12:00,0,0.3,0,7.3,3,7.5
29/03/2015 13:00,0,0,0,0,0,0
29/03/2015 14:00,0,0,0,0,0,0
29/03/2015 15:00,0,0,0,0,0,0
29/03/2015 16:00,0,0,0,0,0,0
29/03/2015 17:00,0,0,0,0,0,0
29/03/2015 18:00,0,0,0,0,0,0
29/03/2015 19:00,0,0,0,0,0,0
29/03/2015 20:00,0,0,0,0,0,0
29/03/2015 21:00,0,0,0,0,0,0
29/03/2015 22:00,0,0,0,0,0,0
29/03/2015 23:00,0,0,0,0,0,0
30/03/2015 00:00,8,2.5,10.5,0,1.8,0
30/03/2015 01:00,39.8,21.3,38.8,6.5,14,5.3
30/03/2015 02:00,83.3,43.5,61.8,36.3,39.3,32.3
30/03/2015 03:00,115.3,57.8,87,68.8,64.3,61
30/03/2015 04:00,136.8,70.3,101,94,83.3,84.5
30/03/2015 05:00,125.8,80.3,94.8,108.5,97,99.8
30/03/2015 06:00,92.3,83.3,82.3,113.3,103.3,104.8
30/03/2015 07:00,69.8,73.3,74.5,110.8,101.5,103
30/03/2015 08:00,48.8,56.8,66,99.8,90.5,97
30/03/2015 09:00,33.5,37.3,43.5,84,71.3,84.3
30/03/2015 10:00,17.3,20.8,22,61,47.3,62.5
30/03/2015 11:00,4.8,6.8,5,34.5,21.8,36.3
30/03/2015 12:00,0,0.3,0,9.3,2.5,10.3
30/03/2015 13:00,0,0,0,0,0,0
30/03/2015 14:00,0,0,0,0,0,0
30/03/2015 15:00,0,0,0,0,0,0
30/03/2015 16:00,0,0,0,0,0,0
30/03/2015 17:00,0,0,0,0,0,0
30/03/2015 18:00,0,0,0,0,0,0
30/03/2015 19:00,0,0,0,0,0,0
30/03/2015 20:00,0,0,0,0,0,0
30/03/2015 21:00,0,0,0,0,0,0
30/03/2015 22:00,0,0,0,0,0,0
30/03/2015 23:00,0,0,0,0,0,0
31/03/2015 00:00,10.5,2.5,5.5,0,1.5,0
31/03/2015 01:00,42.3,21.8,20.3,9.8,13,9
31/03/2015 02:00,73.8,47.3,44.3,43.8,39.3,41.5
31/03/2015 03:00,101.3,71.5,64.5,75,65.3,73.3
31/03/2015 04:00,128,86.8,82.3,98.8,84.3,97.3
31/03/2015 05:00,135.8,95,93.8,114.8,95.5,111.3
31/03/2015 06:00,135.3,101.5,99.3,121.5,97.3,118.8
31/03/2015 07:00,127.5,99.8,94.5,118.3,90.8,118
31/03/2015 08:00,108.8,85.5,83.8,107,76.8,109
31/03/2015 09:00,76.3,63.3,61.3,90.5,57.5,92.3
31/03/2015 10:00,40.8,37.8,33.5,66.3,35.8,68.8
31/03/2015 11:00,8,12,8,34,15,39.8
31/03/2015 12:00,0,0.3,0,9.5,2,11
31/03/2015 13:00,0,0,0,0,0,0
31/03/2015 14:00,0,0,0,0,0,0
31/03/2015 15:00,0,0,0,0,0,0
31/03/2015 16:00,0,0,0,0,0,0
31/03/2015 17:00,0,0,0,0,0,0
31/03/2015 18:00,0,0,0,0,0,0
31/03/2015 19:00,0,0,0,0,0,0
31/03/2015 20:00,0,0,0,0,0,0
31/03/2015 21:00,0,0,0,0,0,0
31/03/2015 22:00,0,0,0,0,0,0
31/03/2015 23:00,0,0,0,0,0,0
01/04/2015 0:00,13.3,4,12.5,0,1.5,0
01/04/2015 1:00,50,33,43.5,7,15.5,10.3
01/04/2015 2:00,93.5,66.8,76.3,35.3,45.8,44.5
01/04/2015 3:00,124,91.5,98.3,67.3,72.8,76.5
01/04/2015 4:00,138,107.3,112.5,90,93.3,99.5
01/04/2015 5:00,131.8,115,118,104.8,106.3,113.8
01/04/2015 6:00,113.5,115.3,115.5,109,109.3,119
01/04/2015 7:00,89.8,108.5,106.5,107.5,104.8,117.8
01/04/2015 8:00,65.5,93.8,89.5,101.3,92.3,109
01/04/2015 9:00,45,69.8,64.8,86,71,93.5
01/04/2015 10:00,20.3,41.3,35,59,43.3,69.8
01/04/2015 11:00,4,14.3,8,29.5,17.8,40
01/04/2015 12:00,0,0.3,0,7.8,2,10.8
01/04/2015 13:00,0,0,0,0,0,0
01/04/2015 14:00,0,0,0,0,0,0
01/04/2015 15:00,0,0,0,0,0,0
01/04/2015 16:00,0,0,0,0,0,0
01/04/2015 17:00,0,0,0,0,0,0
01/04/2015 18:00,0,0,0,0,0,0
01/04/2015 19:00,0,0,0,0,0,0
01/04/2015 20:00,0,0,0,0,0,0
01/04/2015 21:00,0,0,0,0,0,0
01/04/2015 22:00,0,0,0,0,0,0
01/04/2015 23:00,0,0,0.3,0,0,0
02/04/2015 0:00,12.8,4.8,11.5,0,1.5,0
02/04/2015 1:00,46.8,33.3,43,8,18.3,9.8
02/04/2015 2:00,86.8,66.3,73.8,34.5,50.5,41.8
02/04/2015 3:00,115,90.8,95.5,62.3,79.3,73.5
02/04/2015 4:00,118.3,106.5,106,86.3,99.8,96.8
02/04/2015 5:00,113.5,113.3,111.5,101,111.5,111.3
02/04/2015 6:00,103.3,112.3,107.5,107,116,117
02/04/2015 7:00,84,105.3,98.3,106.3,112.5,115.8
02/04/2015 8:00,61.8,89.8,77.8,96.3,102,107.3
02/04/2015 9:00,42,67.3,54,77.3,82.3,90.8
02/04/2015 10:00,20,40.8,31.8,57.5,55.8,67.3
02/04/2015 11:00,4.3,14,8,30,25.8,38.3
02/04/2015 12:00,0,0.3,0,7.8,3.3,10.5
02/04/2015 13:00,0,0,0,0,0,0
02/04/2015 14:00,0,0,0,0,0,0
02/04/2015 15:00,0,0,0,0,0,0
02/04/2015 16:00,0,0,0,0,0,0
02/04/2015 17:00,0,0,0,0,0,0
02/04/2015 18:00,0,0,0,0,0,0
02/04/2015 19:00,0,0,0,0,0,0
02/04/2015 20:00,0,0,0,0,0,0
02/04/2015 21:00,0,0,0,0,0,0
02/04/2015 22:00,0,0,0,0,0,0
02/04/2015 23:00,0,0,0,0,0,0
03/04/2015 0:00,24.8,5,11.8,0,1.8,0
03/04/2015 1:00,74.3,34.8,43,5.5,19.5,10.8
03/04/2015 2:00,115,67.3,73.3,28.5,51.8,43.5
03/04/2015 3:00,146.5,91.5,94.5,57,79,75.8
03/04/2015 4:00,162.5,107.3,106.3,85.5,98.8,99.3
03/04/2015 5:00,165,114.8,110.5,101.8,111,113.3
03/04/2015 6:00,157.3,114.3,108.5,111.3,112.3,119.8
03/04/2015 7:00,140.3,107,99.8,107.3,108.5,118.5
03/04/2015 8:00,114,92,83.8,94,96,110
03/04/2015 9:00,81.3,70,59,73.3,76,92.3
03/04/2015 10:00,42.8,42.5,32,48.5,49.8,68.8
03/04/2015 11:00,9.3,14.5,7.8,24,21.3,39.5
03/04/2015 12:00,0,0.3,0,5.8,2.8,11
03/04/2015 13:00,0,0,0,0,0,0.3
03/04/2015 14:00,0,0,0,0,0,0
03/04/2015 15:00,0,0,0,0,0,0
03/04/2015 16:00,0,0,0,0,0,0
03/04/2015 17:00,0,0,0,0,0,0
03/04/2015 18:00,0,0,0,0,0,0
03/04/2015 19:00,0,0,0,0,0,0
03/04/2015 20:00,0,0,0,0,0,0
03/04/2015 21:00,0,0,0,0,0,0
03/04/2015 22:00,0,0,0,0,0,0
03/04/2015 23:00,0,0,0.3,0,0,0
04/04/2015 0:00,19,4.3,11,0,2,0
04/04/2015 1:00,67.8,32.3,40,7.3,17.8,8.8
04/04/2015 2:00,114.5,64.5,69.5,35.3,46.8,33.5
04/04/2015 3:00,145.8,89.3,91.8,68.3,73.3,62.3
04/04/2015 4:00,164,104.5,105.8,94.3,93.3,86
04/04/2015 5:00,170.3,111,111,110.5,106,102
04/04/2015 6:00,157.3,110.3,108,118,111,108.8
04/04/2015 7:00,125.5,103,98.5,117,106.3,108
04/04/2015 8:00,86,88.8,83.3,108.3,92.3,100
04/04/2015 9:00,55.5,66,60.5,90.5,72.5,84.8
04/04/2015 10:00,28,40.3,32.5,66.8,50.8,62.3
04/04/2015 11:00,6.3,14,8,37.8,24,34.5
04/04/2015 12:00,0,0.3,0,10.8,3.5,9
04/04/2015 13:00,0,0,0,0,0,0
04/04/2015 14:00,0,0,0,0,0,0
04/04/2015 15:00,0,0,0,0,0,0
04/04/2015 16:00,0,0,0,0,0,0
04/04/2015 17:00,0,0,0,0,0,0
04/04/2015 18:00,0,0,0,0,0,0
04/04/2015 19:00,0,0,0,0,0,0
04/04/2015 20:00,0,0,0,0,0,0
04/04/2015 21:00,0,0,0,0,0,0
04/04/2015 22:00,0,0,0,0,0,0
04/04/2015 23:00,0,0,0,0,0,0
05/04/2015 0:00,17.5,3.8,9.5,0,2,0
05/04/2015 1:00,55.8,29,33.8,11,17.8,8.8
05/04/2015 2:00,85.5,61,60.5,44.5,46,35.8
05/04/2015 3:00,108.8,82,78.3,76.5,71.5,66
05/04/2015 4:00,114,98.5,92,100,90.8,90
05/04/2015 5:00,127,106.5,98,115,103.8,105.5
05/04/2015 6:00,127.8,107.5,94.5,122.5,108.3,113.3
05/04/2015 7:00,119.8,100.5,83.3,121.3,105,112
05/04/2015 8:00,100.8,86.8,69.5,112,93.8,103.3
05/04/2015 9:00,71.3,66.8,53.5,94.5,75,86.5
05/04/2015 10:00,37.5,40,30.3,70,50.3,63.3
05/04/2015 11:00,8.3,14,8,40.3,23,35.3
05/04/2015 12:00,0,0.3,0,11.3,3.5,9.8
05/04/2015 13:00,0,0,0,0,0,0.3
05/04/2015 14:00,0,0,0,0,0,0
05/04/2015 15:00,0,0,0,0,0,0
05/04/2015 16:00,0,0,0,0,0,0
05/04/2015 17:00,0,0,0,0,0,0
05/04/2015 18:00,0,0,0,0,0,0
05/04/2015 19:00,0,0,0,0,0,0
05/04/2015 20:00,0,0,0,0,0,0
05/04/2015 21:00,0,0,0,0,0,0
05/04/2015 22:00,0,0,0,0,0,0
05/04/2015 23:00,0,0,0,0,0,0
06/04/2015 0:00,22.3,4,7.5,0,2,0
06/04/2015 1:00,71.8,29,30,11,18.5,7.8
06/04/2015 2:00,118.3,59.8,56.5,43,48.8,36.3
06/04/2015 3:00,148.3,85,81,73.8,76.3,67.3
06/04/2015 4:00,165.5,102,99.3,97.3,96.5,91
06/04/2015 5:00,162.5,110.8,103.3,112.5,108.5,105.5
06/04/2015 6:00,149,113,104.5,117,112.5,110
06/04/2015 7:00,129.5,105.8,99.3,115.5,109.3,108.8
06/04/2015 8:00,100.3,90,84.3,106,98,99.8
06/04/2015 9:00,71.5,64.8,59,88.3,80.3,86.3
06/04/2015 10:00,35.5,38,32.5,64.5,54.5,63
06/04/2015 11:00,8.8,12.8,8,35.8,25.3,35.3
06/04/2015 12:00,0,0.3,0,10.3,3.5,10
06/04/2015 13:00,0,0,0,0,0,0.3
06/04/2015 14:00,0,0,0,0,0,0
06/04/2015 15:00,0,0,0,0,0,0
06/04/2015 16:00,0,0,0,0,0,0
06/04/2015 17:00,0,0,0,0,0,0
06/04/2015 18:00,0,0,0,0,0,0
06/04/2015 19:00,0,0,0,0,0,0
06/04/2015 20:00,0,0,0,0,0,0
06/04/2015 21:00,0,0,0,0,0,0
06/04/2015 22:00,0,0,0,0,0,0
06/04/2015 23:00,0,0,0.3,0,0,0
07/04/2015 0:00,18.3,4.3,12.5,0,1.8,0
07/04/2015 1:00,64.3,28.5,39.5,8,16,9
07/04/2015 2:00,109.5,58.8,67,36.5,41.8,38
07/04/2015 3:00,138.8,82.3,87.3,67.8,65.3,68.8
07/04/2015 4:00,156,98.5,101.5,92.5,82.3,92
07/04/2015 5:00,159.8,107.5,111,109.3,92.8,106.5
07/04/2015 6:00,152.5,108.8,108.3,118,96.8,113.3
07/04/2015 7:00,134.8,102,100,115.8,94.8,112.3
07/04/2015 8:00,105.3,86.8,83.3,106,85.5,103.5
07/04/2015 9:00,71,63.3,60.3,87.5,68,83.3
07/04/2015 10:00,38.8,37.3,32.3,64.3,45.3,59.5
07/04/2015 11:00,9.5,12.5,8,36.5,20,32.5
07/04/2015 12:00,0,0.3,0,10.8,3,9
07/04/2015 13:00,0,0,0,0,0,0.3
07/04/2015 14:00,0,0,0,0,0,0
07/04/2015 15:00,0,0,0,0,0,0
07/04/2015 16:00,0,0,0,0,0,0
07/04/2015 17:00,0,0,0,0,0,0
07/04/2015 18:00,0,0,0,0,0,0
07/04/2015 19:00,0,0,0,0,0,0
07/04/2015 20:00,0,0,0,0,0,0
07/04/2015 21:00,0,0,0,0,0,0
07/04/2015 22:00,0,0,0,0,0,0
07/04/2015 23:00,0,0,0.3,0,0,0
08/04/2015 0:00,16.3,4.3,12.5,0,2,0
08/04/2015 1:00,66.8,28.8,40.5,11.8,15,8
08/04/2015 2:00,111,58,67.8,45.8,39.5,34.8
08/04/2015 3:00,141.3,81.5,87.8,77.8,61.5,64
08/04/2015 4:00,157.8,99,100.3,101,78.8,87.5
08/04/2015 5:00,160.3,108.8,106,115.3,90,102.8
08/04/2015 6:00,153,111.3,107,121.8,94,109.3
08/04/2015 7:00,133.3,104.3,98,120.3,91,107.8
08/04/2015 8:00,108.3,88.3,84.3,111.5,81,98.8
08/04/2015 9:00,78,65.5,61.3,94.8,65,83
08/04/2015 10:00,41.3,39.3,34.5,70.8,41.8,60.5
08/04/2015 11:00,9,14,9.3,40.5,18,33.3
08/04/2015 12:00,0,0.5,0,11.5,2.5,9.3
08/04/2015 13:00,0,0,0,0.3,0,0.3
08/04/2015 14:00,0,0,0,0,0,0
08/04/2015 15:00,0,0,0,0,0,0
08/04/2015 16:00,0,0,0,0,0,0
08/04/2015 17:00,0,0,0,0,0,0
08/04/2015 18:00,0,0,0,0,0,0
08/04/2015 19:00,0,0,0,0,0,0
08/04/2015 20:00,0,0,0,0,0,0
08/04/2015 21:00,0,0,0,0,0,0
08/04/2015 22:00,0,0,0,0,0,0
08/04/2015 23:00,0,0,0.3,0,0,0
09/04/2015 0:00,23.8,4.8,13.5,0,1.3,0
09/04/2015 1:00,70.5,29.8,43.5,13.5,13.5,8.3
09/04/2015 2:00,107.8,59.8,71.8,49,37.8,36.8
09/04/2015 3:00,131.5,84.8,92.8,80.8,61,67.3
09/04/2015 4:00,144.3,103,106.5,103.3,78.8,90.5
09/04/2015 5:00,150,111.5,112.5,117.5,89.5,105.3
09/04/2015 6:00,146,112.5,111.5,124.3,95.5,113
09/04/2015 7:00,127.5,104.8,102.5,122.5,94.3,112
09/04/2015 8:00,94.3,90,87.5,113.3,86.3,102.3
09/04/2015 9:00,62.5,68,65,96,70.8,84.5
09/04/2015 10:00,32.8,42.3,37.3,71.5,49,61
09/04/2015 11:00,9.8,15,10.3,41,23.5,34.5
09/04/2015 12:00,0,0.5,0,11.5,3.5,10.3
09/04/2015 13:00,0,0,0,0.3,0,0.3
09/04/2015 14:00,0,0,0,0,0,0
09/04/2015 15:00,0,0,0,0,0,0
09/04/2015 16:00,0,0,0,0,0,0
09/04/2015 17:00,0,0,0,0,0,0
09/04/2015 18:00,0,0,0,0,0,0
09/04/2015 19:00,0,0,0,0,0,0
09/04/2015 20:00,0,0,0,0,0,0
09/04/2015 21:00,0,0,0,0,0,0
09/04/2015 22:00,0,0,0,0,0,0
09/04/2015 23:00,0,0,0.3,0,0,0
10/04/2015 0:00,26.3,6.5,15.8,0,1.3,0
10/04/2015 1:00,75,36.8,49.8,13,14.8,9.3
10/04/2015 2:00,116.8,68.8,80,47.5,41.5,37.5
10/04/2015 3:00,146.3,92.8,101.5,78.8,65.5,67
10/04/2015 4:00,163.8,108.3,114.8,100.5,85,90
10/04/2015 5:00,168.3,116,120.3,114.3,98.3,105.3
10/04/2015 6:00,160.5,116,118.8,120.8,103.3,112
10/04/2015 7:00,139.8,108.5,109.5,118.3,100.8,109.3
10/04/2015 8:00,109.3,93,92.8,108.3,89,97.8
10/04/2015 9:00,74.3,69,68,90.8,70.8,78.5
10/04/2015 10:00,37.8,42.3,38.5,67.3,45.5,57.8
