Datetime,AS-BRN-XX,AS-IDN-JW,AS-IDN-KA,AS-IDN-ML,AS-IDN-NU,AS-IDN-PP,AS-IDN-SL,AS-IDN-SM,AS-KHM-XX,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-XX,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-SGP-XX,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-NC,AS-VNM-NO,AS-VNM-SC,AS-VNM-SO
05/01/2015 07:00,1.2,3.008,7.144,62.416,6.956,18.8,38.728,7.614,5.9,0.6,0.7,5.4,7.3,5.5,7.5,0,2.2,1.7,9.6,27.7,36.8,46.6,10.3,2.5,3.7,4.1,3.1,19.1,5.6,1.9,38.2,29
05/01/2015 08:00,0.4,2.068,1.692,57.904,1.504,24.44,52.264,9.306,6,1.6,0.4,5.3,13.7,3.5,4.1,0.1,2.1,1.2,10.2,29.4,32.3,39.5,9,2.6,3.3,4.9,4,18.2,8.6,1.4,35.7,27.4
05/01/2015 09:00,0.3,2.068,1.128,42.3,0.376,28.576,60.16,9.024,6.3,5,0.3,8.3,18.9,1.7,4.1,0.2,8.3,0.7,11,33.4,32.9,38.9,9.8,3.3,4.8,5.7,5,19.5,10.7,1.2,27.8,24.1
05/01/2015 10:00,0.9,2.444,8.648,26.508,1.316,24.628,59.408,12.878,6.2,8.8,0,23.7,17.5,1.1,6.1,1.1,19.6,4.4,9.3,39.5,44.7,46,10.8,5.7,15.1,8.6,6.4,29.1,16.2,6.9,28.1,19.6
05/01/2015 11:00,1.1,4.606,24.628,17.86,2.256,23.688,56.212,15.04,6.1,8.4,0,47.1,7.1,0.7,7,2.5,20.2,12.3,11.6,38.1,53.7,51.9,13.1,8.8,34,13.2,10.5,29.6,15.7,16,29.4,17.5
05/01/2015 12:00,0.6,4.136,30.644,15.98,2.444,22.748,44.18,18.048,5.5,8.2,0,53.2,2.1,0.5,11.2,2.8,18.6,12.6,15.7,33.3,64.4,55.2,15.5,10,50.2,13.4,13.7,21.4,10.4,25.2,29.7,17.8
05/01/2015 13:00,0.2,1.222,26.32,17.484,2.068,24.44,26.696,14.288,4.2,7,0.1,40.4,2.2,0.3,15.5,3.9,14.4,8,19.3,30.9,67.4,58.6,17.2,9.5,56.6,11,15.5,16.7,8.8,29.7,30,20.4
05/01/2015 14:00,0.1,0.846,28.952,17.296,2.068,25.756,19.364,10.81,3.2,5,0.2,32.8,3.5,0.4,16.8,5.1,11.2,4.5,22.8,29,65.7,60.6,19.4,7.4,57.4,9,15.6,14.8,7.6,26.4,27.8,23.1
05/01/2015 15:00,0,1.128,27.072,19.364,2.444,24.44,19.176,8.178,3.5,5.1,0.3,30.8,5.6,0.6,14.4,5,4.9,1.1,27,28.9,63.7,60.6,21.4,5.3,57,7.1,16.2,13.5,7,19,27.9,24.8
05/01/2015 16:00,0,1.316,29.14,25.004,3.196,20.868,18.988,9.306,3.7,7.4,0.7,31,9.1,0.7,10,4.5,0.3,0.1,25.6,29.8,65.8,58,23.8,3.6,54.7,5.4,16.8,14.7,6.8,12.9,30.5,25.4
05/01/2015 17:00,0.3,1.692,28.388,30.832,3.196,21.244,18.048,9.588,3.2,7.6,0.7,28.8,15.5,0.9,7.8,3.6,0.2,0,25.9,30.5,63.3,55.8,28.3,2.4,52.5,1.7,17.5,15.8,7.7,9.5,30.5,25.1
05/01/2015 18:00,1.2,2.444,28.952,37.412,3.008,21.996,17.86,10.528,3.1,5,0.2,28.9,23.3,1.6,7.8,2.5,0.5,0.1,28,31.1,60.7,55,33.9,2.2,48.9,1,16.7,17.9,9,4.9,30,23.5
05/01/2015 19:00,1.8,2.82,32.148,43.804,3.384,24.252,18.048,13.536,3.7,1.1,0,29.1,27.4,3,10.6,1.8,0.4,0.3,30.8,32.9,59.4,57.4,37.9,3.7,43.6,1.3,14.7,20,10.1,2.5,30,24.5
05/01/2015 20:00,2.4,3.008,33.652,50.008,3.572,25.568,17.86,19.928,5,0.1,0,28.5,31.5,4.7,15.1,1.6,0.3,0.8,29.9,34.6,58.6,59.9,37.4,7.9,38.1,1.3,13.5,22.1,12.5,2.6,30.6,28.2
05/01/2015 21:00,2.3,2.914,31.584,48.316,3.948,15.228,14.1,25.004,6.3,0,0,28.6,38.4,5.4,18.3,2,0.4,3.4,26.3,33.7,54.7,60.1,35.8,13.3,35.2,1.1,13.4,21.5,10.9,4.2,31.7,28.2
05/01/2015 22:00,2.2,2.726,29.14,40.232,3.384,5.264,10.152,25.286,6,0,0,30.2,44,4.4,18.6,3.5,0.5,9.1,24.7,32.3,53.2,58.6,33.2,17,34.7,2.3,14,20.2,10.3,5.8,31,26.4
05/01/2015 23:00,2.1,1.41,14.288,34.78,0.564,9.964,8.836,17.954,5.1,0,0.5,31.4,49,3.6,16.3,6.5,0.8,8.5,21.2,25.7,52.5,53.3,28.3,17.4,34.8,5.3,15.5,16.7,12,7.2,29.5,24.1
06/01/2015 00:00,0.1,0.188,12.22,31.772,0.376,16.356,9.212,7.99,4.4,0.4,3.4,11.8,49.1,2.4,4.5,5.3,0,0.1,11.1,25.4,55.2,58.1,19.9,7.8,17,5.8,11.2,20.9,7.7,5.4,28.9,20.1
06/01/2015 01:00,0,0.564,14.476,26.508,0.752,16.168,7.896,2.914,13.9,2,0.3,28.7,17.9,1.7,8.3,6.3,0,0,16.2,23.1,47.1,52.1,17.9,3,26.8,10.3,9.9,33.4,13.7,6.1,40.2,25.1
06/01/2015 02:00,0,1.316,9.776,21.808,1.316,15.416,9.588,1.128,10.3,3.3,0,29.8,2.5,1.3,9.3,7.1,0.1,0,18.5,19.5,36.9,40.3,18.3,5.4,23.6,12.2,13.2,34.2,15.1,8.4,41.5,30.2
06/01/2015 03:00,0,3.008,6.016,20.304,1.88,16.356,11.092,2.068,5.9,3.4,0,22.5,5.1,0.7,9.9,5.9,0.1,0,18.5,16.7,31.9,32.7,19.2,5.2,14.5,10.6,14.5,35.5,15.4,11.2,43.7,34.3
06/01/2015 04:00,0,4.512,6.392,20.868,2.068,18.8,15.98,3.572,4.5,3.5,0,17.9,4.5,0.3,9.5,3.2,0.1,0,17.9,14.7,29.4,29.7,19.3,4.9,12.7,9.1,15.2,36.1,15.3,12.2,44.8,36.7
06/01/2015 05:00,0,5.358,6.016,21.432,2.632,18.424,20.116,6.298,3.7,3.2,0,17.9,3.8,0.1,8.4,1.2,0.2,0,15.5,14.1,27.7,28.5,17.6,4.9,12.2,8.5,15.2,34.7,16.3,13.5,45,37.4
06/01/2015 06:00,0,5.17,7.896,22.184,3.384,20.68,20.868,8.272,3.4,3.7,0,19.5,6.4,0,6.9,0.3,0.2,0.2,13,15.2,26.1,28,15.4,4.7,11.2,7.1,14.9,34.5,19.5,14.7,45,38.5
06/01/2015 07:00,0,4.23,9.964,21.056,3.384,33.652,16.544,9.494,3.7,5.8,0,22.5,6.2,0,5.8,0.2,0.2,0.3,10.5,17,26.1,27.2,13.4,4.7,10.4,6.7,14.7,35.4,24.1,17,45.4,41.3
06/01/2015 08:00,0,3.384,10.152,17.484,1.504,43.052,10.152,11.468,4.5,11.2,0.1,22.7,4.8,0,4.1,0.5,0.1,0.1,9,18.7,24.5,24.9,12.3,5.4,11.8,6.6,15,34.3,27.4,22.4,45,46.7
06/01/2015 09:00,0,3.384,6.392,15.416,1.316,52.264,5.64,13.536,6.4,16.5,0.1,26.7,5,0,7.7,0.8,0.5,0,11.2,22.3,25.9,22.5,13.3,7.1,16.9,5.7,15.3,31.1,22.3,28.1,34.3,53.2
06/01/2015 10:00,0.1,3.854,6.768,14.852,1.316,44.368,4.888,14.664,10.1,22.3,0.2,44.8,10.4,0,13.5,1.4,7.5,0.2,14.4,31.1,32.3,22.4,15.3,11.5,36.8,4.6,17.6,35,22,34.9,30.5,59.4
06/01/2015 11:00,0.8,4.136,8.084,18.8,1.88,26.32,5.828,16.074,15.2,17,0.5,59.4,11.8,0,17.7,2.4,13.8,1.3,19.7,36.1,38.6,24.7,17.4,16.2,60.3,3.9,21.2,29.4,21.8,34.4,33.2,66.3
06/01/2015 12:00,2.9,4.888,13.16,20.304,3.384,25.004,7.144,17.672,19.4,12.6,1,56.2,8.5,0.1,20.1,3,14.8,5.1,22.8,35.2,43.8,27,18.1,19,69.3,3.5,18.5,27.2,23.6,28,36,72.2
06/01/2015 13:00,4.2,5.546,18.048,20.304,5.076,24.628,7.144,19.834,21.1,10.2,1.3,52.3,12.6,0,19.6,3.9,14.8,9.8,23.8,35.2,47.9,28.6,18.2,18.3,68.9,2.5,15.9,24.2,25.5,25.9,38.3,75.1
06/01/2015 14:00,4.4,6.956,21.244,20.868,7.332,25.004,7.144,21.62,19.4,8.4,1.8,45.6,17.7,0.2,14.8,4.7,12.4,11.2,24,36.1,50.3,30,16.7,13.9,65.1,1.3,14.5,23.1,23.2,26.4,38.5,75.5
06/01/2015 15:00,4.1,7.896,26.32,19.552,8.648,24.816,7.896,22.748,15.7,7.6,3.3,47.9,18.5,2.8,12,5.8,9.6,11.2,23.1,37.2,52.6,34.1,17.4,7.7,62.1,0.6,14,24,24.3,27.4,41.5,73.4
06/01/2015 16:00,3.6,7.238,25.568,18.988,10.34,25.568,11.468,24.252,14.3,7.9,4.8,39.8,18.1,5.8,10.3,8.4,8.5,12.4,23.4,38.1,55.7,39.5,20.2,2.9,60.4,0.1,14.5,22.9,29.5,31.2,44.7,70.2
06/01/2015 17:00,3.1,5.828,22.184,19.176,15.416,26.132,13.912,26.978,19,5.6,5.9,36.7,20.7,4,9.2,8,8.4,13.7,25.7,36.7,52.9,45.6,23.6,0.7,59.5,0,16.2,24.3,28.3,36.5,46.7,66.2
06/01/2015 18:00,2.4,4.042,20.304,20.304,15.04,22.184,13.536,32.524,24.9,7.8,6.1,35.1,24.6,2.4,8.6,4.2,7.8,14.2,25.1,36.8,49.8,50.1,25.1,0.2,58.8,0.1,19.8,29.1,26.5,42,48.8,61.6
06/01/2015 19:00,2.5,2.444,21.056,21.056,16.168,16.732,13.16,40.326,27.9,8.4,5.4,36,32.3,2.4,8.5,2.8,6.2,11.4,26.1,36.5,45.7,51.6,26.6,0.3,57.8,0.5,21.2,31.2,29.3,46.7,45.7,59.2
06/01/2015 20:00,3.3,1.41,21.996,23.124,16.732,16.168,11.844,46.248,34,10.5,5.4,36.5,31.8,4,11.1,3.2,5.6,8.7,24.9,35.2,42.3,51.9,26.1,1.6,56.6,1.9,25.1,31.1,35.1,54.1,50.3,58.6
06/01/2015 21:00,3.4,1.41,24.816,22.56,14.288,12.22,12.032,43.804,32,14.9,5.4,52.3,29.5,6.6,11.5,4.3,4.1,5.4,21.8,34.7,38.9,49.9,22.7,5.6,50.6,4.5,25.7,29.9,41,61.5,50.1,55.8
06/01/2015 22:00,3.2,1.88,31.396,17.108,10.34,3.76,10.716,37.788,27.9,17.3,5.8,46.8,29.1,8.5,11.2,6.1,3.3,2.5,18.7,33.7,33.7,45.4,17.9,9.5,46,5.4,24,30,45.7,63.3,48.1,52.6
06/01/2015 23:00,1.7,1.41,7.52,18.424,4.512,6.016,7.708,33.652,22,18.3,4.7,37.5,30,7.3,10.1,7.1,5,1.5,14.6,30.2,30.8,44.1,12.6,12.6,42.8,4.1,25.3,25.5,42.9,65.7,45.7,50.1
07/01/2015 00:00,0.2,0.752,5.452,30.644,3.948,13.16,13.724,30.832,25.9,12.5,2.9,26.5,31.3,2.6,2.7,4.7,1.5,0,4.5,31.4,35.9,51.2,5.4,7.9,38.6,3.2,19.2,36.2,35.5,61,44.5,58.6
07/01/2015 01:00,0.1,1.034,6.016,30.08,3.384,17.296,28.764,27.918,45,18.6,0.2,53.2,9.6,1.4,10,8.5,5.8,0,4.1,28.2,34.3,51.7,3,4.8,64.4,3.1,21.2,53.8,40.8,58.6,55,71.6
07/01/2015 02:00,0,1.88,7.708,27.072,2.632,16.732,41.548,23.312,41.8,26.2,1,65.1,2.5,0.5,9.3,6.7,7.1,0,4.5,23.1,31.7,47.9,2.3,13.8,63.6,2.9,29.4,53.8,48.1,53.8,60.1,72.5
07/01/2015 03:00,0,2.82,10.528,26.32,1.692,14.852,49.632,20.962,32.5,27.2,0.7,65.6,3.2,0.1,7.9,3.6,7.5,0,5.7,19.3,29,42.6,2.9,20,45.7,2.7,30.5,55.6,45.4,50.2,61.8,70.1
07/01/2015 04:00,0.1,3.666,14.288,25.568,2.068,12.22,52.264,20.586,24.5,24.3,0.7,62.8,6.8,0,7.6,1.3,8,0.3,7.6,17.1,24.3,35.8,4.5,16.1,28.4,3.6,29.3,55.7,41.5,45.9,61.3,67.8
07/01/2015 05:00,1.2,3.948,17.108,25.756,3.948,12.032,49.632,21.62,18.6,20.4,1.4,59.4,10.7,0,7.7,0.3,8.3,1.7,9.3,14.4,20.3,29.4,5.9,10.5,19.2,6.2,27.2,53.8,36.7,42.2,61,65.1
07/01/2015 06:00,3.5,4.794,15.04,25.192,6.016,14.664,41.924,18.894,15,17.5,2.1,57.4,13.1,0,7.4,0,8.6,3,10.7,11.2,18.1,27,7.3,6.4,15.1,10.6,25,51.7,33.7,40.1,62.1,63.3
07/01/2015 07:00,4.7,5.452,12.032,22.372,6.58,20.492,34.216,18.048,13.5,18.1,2.2,56.5,12.6,0,6.3,0.1,6.2,3.2,11.5,10.9,15.5,26.8,8.3,4.3,13.9,14.7,23.8,49.1,32.6,38.8,62.7,63
07/01/2015 08:00,3.4,5.828,12.972,17.484,6.016,31.02,23.312,17.672,13.9,23.1,1.8,52.9,9.9,0,5.3,0.2,4.7,1.7,11.9,12,11.4,22.7,9.3,3.7,14.8,14.2,23.7,41.3,29.1,39.6,60.9,63.7
07/01/2015 09:00,2,6.486,6.956,13.16,4.888,40.044,14.476,18.33,16.2,21.9,1.8,44.7,6.8,0.2,7.3,0.3,8.7,0.9,15.7,14.8,9.4,21,11.6,4.8,20.5,13.1,21,32,19.2,38.1,47,63.4
07/01/2015 10:00,3.7,8.93,7.144,8.272,6.58,41.736,12.408,18.424,22.7,20.1,1.1,48.9,5.9,0.2,10.7,0.4,16.9,5.3,16.6,21.7,11.1,22,13.8,9.3,40.5,13.9,20.1,39.4,17,36.2,46,64.2
07/01/2015 11:00,6.2,10.434,16.732,6.204,7.896,44.368,14.664,17.296,30.5,17.1,1.7,50.5,6.1,0.7,17.6,0.7,19.7,10,20.4,28.6,15.5,24.3,16.4,15.3,62.4,15.9,24.1,33.4,16,34.6,44.6,72
07/01/2015 12:00,6.4,9.4,16.356,6.016,6.392,43.24,16.544,14.758,33.2,11,2.9,44,13.5,0.5,18.4,0.8,19.9,8.9,20.2,26.7,20.4,31.7,17.5,18.8,69,19.2,25.4,29.2,16.8,32,44.1,75.3
07/01/2015 13:00,4.3,8.272,12.784,4.7,4.512,38.916,21.996,12.69,31.5,10.3,4.1,40.3,19.6,0,17.2,1,22.4,7.9,19.4,23,24.9,45,18.2,18.8,68.7,24.1,26.1,25.1,13.5,28.5,42.7,73.6
07/01/2015 14:00,1.8,7.708,13.16,5.452,2.82,40.796,29.328,11.374,27.3,10.1,5,37.7,22,0,15.5,1.4,21,10.8,19.3,22.3,29.1,52.5,19.2,16.3,67.4,29.1,25.6,23.5,10.4,25.8,38.8,73.5
07/01/2015 15:00,0.3,6.956,18.612,6.956,3.948,38.916,33.84,10.434,24.1,11.1,6.1,36.7,23.4,0,15.2,1.7,12,11,20.1,23.4,34.3,49.3,19.9,12.3,64.1,38.6,22,21.7,8.8,27.4,39.4,71.2
07/01/2015 16:00,0.3,6.204,18.988,8.46,6.768,43.428,34.216,10.152,22.8,11.2,6.7,47.2,20.4,0.6,14.3,3,9.7,4.1,22.4,25.2,35.6,49.8,21.5,8.1,59,45.4,19.1,22,10.8,31.7,40.7,68.3
07/01/2015 17:00,1,5.64,15.416,8.836,9.024,42.3,32.712,11.092,23.4,9.5,7,34.7,20.1,3,15.7,3.6,11.7,1.2,24.7,25.5,36.4,53.5,24.1,5,53.8,47.9,17.7,23.6,17.2,37.4,44.4,63.2
07/01/2015 18:00,0.5,4.982,13.536,9.588,9.588,47.376,35.72,12.69,26.6,9.3,6.8,34.3,19.7,6.8,13.8,5.4,12.2,2.3,27.4,26.1,36.2,52.6,27.6,3.5,49.1,41,18.4,24.9,19.3,43,45.8,55.2
07/01/2015 19:00,0,4.324,16.356,12.032,8.084,43.428,40.984,14.476,26.3,9,6.4,36.9,19.2,12,11.8,6.3,11.3,4.1,28.2,27,35.2,52.8,29.7,3.4,44,28.6,19.2,24.7,17.9,44.2,45.4,49.4
07/01/2015 20:00,0,3.384,19.552,13.724,4.7,43.804,44.744,16.826,24.5,8.8,5.5,38.6,20.3,17.9,12.5,7,11.5,5,29.5,28.9,34.1,50.3,31.3,5.5,40.2,25.8,22.5,24.5,21.4,42.2,44.7,46.3
07/01/2015 21:00,0,2.914,21.808,12.972,2.256,33.652,46.06,18.612,21.1,8.2,5.3,37.9,22.9,20.3,13.2,7.9,8.5,1.6,30.2,25.1,30.8,42.9,29.7,10.3,38.5,27.3,25.6,23.3,25.5,44.3,43.1,44.7
07/01/2015 22:00,1.2,3.008,21.996,8.46,1.316,18.988,47.188,17.954,18.1,7.7,4.9,39.4,28.1,19.4,12.1,8.4,3.7,0.1,28.1,24.2,23.7,34.9,25.1,16.1,36.9,33.1,26.4,23.1,25.6,47.7,40.1,44.8
07/01/2015 23:00,4.8,2.726,12.972,16.732,0.752,12.784,56.776,14.946,15.9,7.1,4.2,40.1,34.1,17.1,9.9,8.3,0.8,1.2,24.3,21.8,20.1,36.1,20.4,20.1,35.5,36,27.7,18.7,27,48.5,30.8,42.2
08/01/2015 00:00,3.3,2.538,23.5,21.62,0.376,14.664,66.176,11.092,17.9,3.6,3.6,19.3,36.7,12.7,12.3,7.1,0.1,2.8,14.6,23.8,17,38.6,15.5,11.5,31.3,34.7,20.4,17.2,19.5,41.6,24.1,40
08/01/2015 01:00,0.9,2.35,33.652,24.252,0.376,17.108,67.304,8.084,28.6,6.9,1.4,37.4,12.3,17.1,19.9,16.1,0.1,0.3,15.5,22.8,13.2,33.8,14.5,13.8,53.5,37.4,20.9,34.1,31.1,45.5,42.1,44.2
08/01/2015 02:00,0.2,2.35,34.968,24.628,0.564,19.364,66.74,5.734,21.5,6.8,4.1,49,5.1,18.1,18.3,14.1,0,0.1,21.5,16.7,11.3,26.2,17.9,23.9,48.1,37,30.7,33.2,36.2,47.6,47.6,42.5
08/01/2015 03:00,0.1,2.35,18.988,15.98,0.564,24.064,75.576,8.836,12.9,4.9,3.9,44.2,8,15.7,18.8,9.7,0.1,0.1,24.5,11.2,10.2,20.7,20.5,17.3,32.5,29.8,34.8,32.4,33.1,40.5,48.7,38.6
08/01/2015 04:00,0,2.35,15.604,6.392,0.564,27.824,83.66,16.168,10.8,3.2,4.2,38.1,5.9,11.1,20.1,5.6,0.8,0,26.4,7.1,9.2,16.8,22.7,11.1,22.7,28.2,36.5,31,30.3,33.2,49.5,34.3
08/01/2015 05:00,0,2.444,21.056,2.068,0.752,23.688,83.096,17.484,10.5,2.3,5,33.2,14.1,6.6,19.4,2.2,2.5,0,26.6,4.2,7.7,13.2,23.3,7.3,19.1,34.7,36.1,29.6,28.9,29.4,50.2,29.6
08/01/2015 06:00,0,2.444,22.184,0.752,1.504,18.612,77.832,18.33,10.5,1.9,6,29.4,22,3.5,17.3,0.8,6.1,0,26.1,2.5,6.6,10.7,23.2,5.4,18,41.2,33.8,29.5,27.2,28.9,50.7,24.5
08/01/2015 07:00,0,2.35,12.784,0.564,2.632,19.364,71.816,17.296,10.6,2.4,6.7,26.7,24.1,1.7,15.5,0.3,7.6,0,24.1,2.2,5.8,9.3,23.3,4.5,18.4,29.6,30.1,30.9,26.1,31.7,50.1,20.2
08/01/2015 08:00,0,2.256,3.76,4.512,3.572,26.696,65.424,13.912,11.2,4.2,6.2,23.9,21.7,0.7,11.6,0.5,7.4,0,19.4,2.8,5.5,8.2,22.7,4.5,20.1,18.8,24.6,29.1,25.1,38.1,44.2,17
08/01/2015 09:00,0,3.196,1.128,9.212,4.324,36.66,54.144,7.332,12,8.1,5.8,23.1,18.8,0.4,10.9,0.6,8.8,0,17.8,3.8,5.3,7.6,22.3,5.5,24.4,19.5,19.3,22,19.3,43.7,30.4,15.2
08/01/2015 10:00,0,5.076,2.632,10.528,6.204,36.472,41.36,7.426,15.1,14.7,6.9,34.5,14.8,0.4,12.6,1.2,13.2,1.1,20.5,5.8,4.1,7.8,25.3,9.6,40.7,20.6,16,32.8,18.6,49.9,27.4,15.9
08/01/2015 11:00,0.1,6.674,8.46,8.836,7.708,26.32,36.472,8.178,19.5,13.4,11.8,49.5,7.2,0.4,15.9,1.7,14.8,4.9,24.2,7.4,2.5,8.7,29.4,13.7,59.2,17.8,18.6,31.1,19.1,55.2,26.4,24.6
08/01/2015 12:00,0.4,6.674,14.1,7.52,6.016,23.876,33.088,7.332,22.4,11.8,16.6,50.2,3.5,0.7,16,1.6,17.1,12.5,23.8,8,1.7,9.8,30.4,15.6,64.7,11.2,19.7,25.3,17.9,57.1,27.7,36.1
08/01/2015 13:00,1,6.58,15.416,7.896,3.572,23.312,31.584,6.392,23.3,9.2,21.2,39.1,2.4,1.7,11.9,1.2,15.8,19.6,24.2,7.6,2.3,10.6,30.2,14.2,62.3,8.3,19.4,21,19.3,58,27.1,46.8
08/01/2015 14:00,1.1,6.674,18.612,9.024,2.632,19.928,34.028,6.768,21.2,7.5,23.4,35.8,2.1,3.2,9.5,1.3,14,20.3,24.8,7,4.4,12,30.5,9.5,58,8.9,16.5,18.1,21.5,55.8,25.9,52.5
08/01/2015 15:00,0.5,6.486,18.424,12.596,3.008,20.492,40.42,5.546,17.5,6.3,19.4,34.9,4.8,5.6,6.3,1.9,12.6,11.8,23.8,7.1,7.7,13.4,28.7,4.8,54.9,10,14.5,16.7,24,56,28.3,51.7
08/01/2015 16:00,0.4,6.298,14.852,19.928,3.948,22.748,46.812,6.11,14.5,6.6,11.5,35.2,8.6,8.3,5.1,2.5,7,4.1,23.1,7.6,12.1,15.1,26.3,1.8,52.1,6.4,14.1,22,23.4,55.6,31.8,48.2
08/01/2015 17:00,0.5,6.11,13.16,26.508,4.7,24.064,50.008,5.734,11.8,8.4,7.2,34.7,12.1,10.5,5.4,2.9,3.5,0.7,23.4,8,18.4,16.2,27.1,0.8,49.8,3.9,14.2,20.1,25.7,51.1,31.6,42.9
08/01/2015 18:00,2.1,5.828,14.288,25.944,4.512,25.756,51.136,4.982,8.7,11.1,5.1,34.5,15.1,13.1,7.7,3.9,2.5,0,24.5,8.8,23.5,17,30.4,1.1,47.8,3,14.6,16.9,27.2,50.2,31,36.2
08/01/2015 19:00,9.3,5.076,17.108,18.8,5.076,24.816,52.264,5.64,6.9,13,3.5,34.8,17.5,14.6,10.2,4.5,4.7,0,26.5,10.9,24.9,19.5,35.7,2.6,45.1,2.3,14.5,27.1,28.7,50.6,34.1,29.9
08/01/2015 20:00,12.8,3.948,21.056,11.092,4.7,26.508,50.572,6.298,6.9,14.9,2.5,33.4,21.1,16.1,12.3,5.8,5.5,0,27.2,13.8,26.3,24.5,38.1,6.2,42.8,1.4,14.7,22.8,27.9,50.1,35,24.7
08/01/2015 21:00,9.3,2.914,21.056,4.512,3.008,20.868,37.036,7.426,7.7,16.7,2.7,33.2,24.3,15.5,11.8,6,6,2.1,26.9,14.8,26.4,28.9,37.8,10.2,40.3,1.1,15.1,22.1,26.7,47.3,34.7,19.4
08/01/2015 22:00,8.4,1.88,19.552,1.316,1.316,6.204,23.124,9.682,9,17.2,3.4,31.5,29.6,12.5,11,5.4,6.9,16.8,26.7,15.9,27.1,31.2,36.4,13.9,39.1,1.3,14.3,24.5,25.4,42,35,20.7
08/01/2015 23:00,4.4,0.94,7.896,0.376,0.376,11.844,19.364,12.502,9.8,18.2,4.6,30.6,32.5,10,8.7,6.1,2.4,14.5,25.2,13.6,23.9,31.9,33.3,16.7,38.4,1.9,12.7,22.3,25.9,37.6,36.4,20.8
09/01/2015 00:00,0.5,0.376,9.4,0.376,0,18.236,19.74,14.852,8.8,10.8,4.3,13.2,32.8,7.8,8,5.7,0.3,0.2,18.6,11.5,25.4,34.1,26.4,9,27,2.7,8.5,11.8,13.7,31.1,27.3,18.2
09/01/2015 01:00,0.6,0.188,15.416,0.752,0,21.056,20.304,17.108,24.3,18.4,2,24.8,10.1,9.6,19.4,9,2.1,0,28.1,8,26.4,31.1,26.3,3.5,37.2,3.5,10.2,32.5,16.4,42,42.9,16.9
09/01/2015 02:00,0.6,0.564,16.356,2.256,0,21.432,17.296,18.048,24.9,15.4,10.1,23.4,0.8,8.3,19,7.1,4.6,0,36.7,3.6,22.8,26.4,33.4,6.8,23.3,4.1,14.8,40.2,15.7,36.1,49.8,14.7
09/01/2015 03:00,0.5,0.846,13.912,3.572,0,25.192,15.228,18.236,17.8,12,10.6,14.8,1.5,7.4,18.6,6,5.1,0,40,1.2,19.4,21.2,39.1,9.9,12.7,4.1,20.1,40.7,13.3,26.4,51.3,14.2
09/01/2015 04:00,0.9,0.752,9.4,3.948,0.188,31.772,14.288,19.27,13.3,10,10.6,10.1,4.6,6.1,20.2,4.3,5,0,40.7,0.3,16.5,16.8,42,9.9,10.1,3.7,24.3,40.9,12.5,17,51.3,13.7
09/01/2015 05:00,2.2,1.974,9.024,3.948,0.376,33.276,14.288,22.09,11,8.6,11.7,8.9,11.1,3,21,2.1,6.1,0.4,40,0.2,14.1,13,41.7,9.2,9.3,4.9,25.8,39.8,12.8,9.4,50.2,13.3
09/01/2015 06:00,4.5,3.666,8.836,3.384,0.376,26.508,16.356,25.662,9.6,8.7,12.4,10.8,15.6,0.7,19.7,0.7,8.6,1.6,38.2,0.2,13.1,10.7,40.7,8.3,8.8,10.5,25.1,38.6,15.4,5.8,48.8,13.6
09/01/2015 07:00,5.3,5.264,6.016,2.068,0.564,32.524,20.116,27.824,9.8,11.8,11.7,15.3,16.6,0.1,18.1,0.2,9.9,2.2,36.5,0.3,13.4,10,39.8,7.6,8.7,19.5,23,38.1,20.5,5.1,48.6,15.3
09/01/2015 08:00,4.8,7.05,3.008,1.692,1.128,46.06,24.44,29.61,11.2,16.3,10.6,17.5,15.2,0,16.8,0.2,7.2,1.9,34.4,0.8,12.6,9.7,39.6,8,9.6,24.8,20.8,31.2,25.5,5.5,45.9,18.6
09/01/2015 09:00,5.4,7.708,1.692,1.316,1.316,53.204,26.508,31.208,13.7,16.8,8.1,16.5,13.1,0,16.3,0.6,9,3.8,31,1.7,13.9,9.6,39.1,9.9,12.4,25.6,19.1,25.9,21.8,6.6,30.5,23
09/01/2015 10:00,9.3,7.426,5.264,0.376,1.316,55.648,24.628,31.02,16.8,14.8,6.6,35,10.8,0,18.9,0.6,13.6,11.1,30,3.4,15.7,10.6,36.5,14.2,26,27.7,19.8,33.7,15.6,9.6,28.2,30.2
09/01/2015 11:00,12.4,6.392,11.468,0.376,0.752,52.264,19.928,29.046,19.3,10.1,9.9,55.4,5.1,0,27.8,1.2,17.3,19.3,33.4,5.8,17.3,12.7,36.9,17.9,46.9,28,23.1,33.7,15.4,12.6,30.9,42.5
09/01/2015 12:00,12.4,4.042,12.784,0.752,1.504,44.744,15.792,26.696,19.9,6.8,12.4,39.1,1.8,0,27.8,1.8,18.3,19.1,33,7.7,19.2,14.8,37.9,17.8,59.5,23.4,21.1,29.2,13.2,14.2,31.3,52.8
