PLEXOS_Nodes,Country,PLEXOS_Countries,Share_%_Country_Demand,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AS-PHL,PHL,AS-PHL,1.0,GWh,150368.63,157727.184,165085.738,172444.29200000002,179802.846,187161.4,195413.504,203665.608,211917.712,220169.816,228421.92,237105.10400000002,245788.28800000003,254471.472,263154.656,271837.84,280694.31200000003,289550.78400000004,298407.256,307263.728,316120.2,325190.628,334261.05600000004,343331.484,352401.912,361472.34,371203.94800000003,380935.55600000004,390667.164,400398.772,410130.38,421129.354,432128.328,443127.302,454126.276,465125.25,477073.388,489021.52599999995,500969.664,512917.80199999997,524865.94,538023.482,551181.024,564338.566,577496.108,590653.65,604694.7440000001,618735.838,632776.932,646818.026,660859.12,675672.08,690485.04,705298.0,720110.9600000001,734923.92,750442.3620000001,765960.804,781479.246,796997.688,812516.13,828729.484,844942.838,861156.192,877369.546,893582.9,910430.35,927277.8,944125.25,960972.7000000001,977820.15,995161.186,1012502.2220000001,1029843.258,1047184.2940000001,1064525.33,1082216.668,1099908.006,1117599.344,1135290.682,1152982.02,1170969.982,1188957.9440000001,1206945.906,1224933.868,1242921.83,1261057.24,1279192.65,1297328.06,1315463.47,1333598.88
AS-PRK,PRK,AS-PRK,1.0,GWh,48652.76,49769.840000000004,50886.920000000006,52004.0,53121.08,54238.16,55226.038,56213.916000000005,57201.794,58189.672000000006,59177.55,60005.286,60833.022000000004,61660.758,62488.494000000006,63316.23,63924.044,64531.858,65139.672000000006,65747.486,66355.3,66731.388,67107.47600000001,67483.564,67859.652,68235.74,68370.804,68505.868,68640.932,68775.996,68911.06,68795.704,68680.348,68564.992,68449.636,68334.28,68118.118,67901.956,67685.794,67469.632,67253.47,67250.35,67247.23,67244.11,67240.98999999999,67237.87,67140.228,67042.586,66944.944,66847.302,66749.66,66578.54000000001,66407.42,66236.3,66065.18,65894.06,65673.796,65453.532,65233.268,65013.004,64792.74,64528.386,64264.032,63999.678,63735.324,63470.97,63157.526,62844.082,62530.638,62217.194,61903.75,61543.858,61183.966,60824.074,60464.182,60104.29,59710.458,59316.626,58922.794,58528.962,58135.13,57728.64,57322.15,56915.659999999996,56509.17,56102.68,55700.846,55299.012,54897.178,54495.344000000005,54093.51
AS-QAT,QAT,AS-QAT,1.0,GWh,41510.01,41510.01,41510.01,41510.01,41510.01,41510.01,41583.086,41656.162000000004,41729.238,41802.314,41875.39,43302.3,44729.21,46156.12,47583.03,49009.94,50146.056000000004,51282.172,52418.288,53554.403999999995,54690.52,55540.403999999995,56390.288,57240.172,58090.056000000004,58939.94,59644.722,60349.504,61054.286,61759.068,62463.85,63125.062,63786.274,64447.486000000004,65108.698000000004,65769.91,66414.64600000001,67059.382,67704.118,68348.85399999999,68993.59,69716.188,70438.786,71161.384,71883.982,72606.58,73421.386,74236.192,75050.998,75865.804,76680.61,77457.34,78234.06999999999,79010.8,79787.53,80564.26,81224.45599999999,81884.652,82544.848,83205.04400000001,83865.24,84366.14600000001,84867.05200000001,85367.958,85868.864,86369.77,86710.156,87050.542,87390.928,87731.314,88071.7,88260.81199999999,88449.924,88639.036,88828.148,89017.26,89080.238,89143.216,89206.19399999999,89269.17199999999,89332.15,89271.004,89209.858,89148.712,89087.56599999999,89026.42,88842.636,88658.852,88475.068,88291.284,88107.5
AS-SAU,SAU,AS-SAU,1.0,GWh,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338349.99,338637.37,338924.75,339212.13,339499.51,339786.89,347798.232,355809.574,363820.91599999997,371832.258,379843.6,387630.038,395416.47599999997,403202.914,410989.35199999996,418775.79,426080.70399999997,433385.61799999996,440690.532,447995.446,455300.36,462508.776,469717.192,476925.608,484134.024,491342.44,498576.49,505810.54,513044.58999999997,520278.63999999996,527512.69,534726.742,541940.794,549154.8459999999,556368.8979999999,563582.95,570612.262,577641.574,584670.8859999999,591700.198,598729.51,605654.158,612578.806,619503.454,626428.102,633352.75,640387.436,647422.122,654456.8080000001,661491.4940000001,668526.18,675506.702,682487.224,689467.746,696448.268,703428.79,710288.67,717148.55,724008.4299999999,730868.3099999999,737728.19,744332.58,750936.97,757541.36,764145.75,770750.14,776952.964,783155.7880000001,789358.612,795561.436,801764.26
AS-SYR,SYR,AS-SYR,1.0,GWh,44265.45,45933.558,47601.666,49269.774,50937.882,52605.99,55376.123999999996,58146.258,60916.392,63686.526,66456.66,69174.52,71892.38,74610.24,77328.1,80045.96,82955.58200000001,85865.20400000001,88774.826,91684.448,94594.07,97617.04400000001,100640.01800000001,103662.992,106685.966,109708.94,112934.376,116159.812,119385.24799999999,122610.684,125836.12,129382.506,132928.892,136475.278,140021.664,143568.05,147435.908,151303.766,155171.62399999998,159039.482,162907.34,167214.728,171522.116,175829.504,180136.892,184444.28,188927.016,193409.752,197892.48799999998,202375.224,206857.96,211489.644,216121.328,220753.012,225384.696,230016.38,234770.366,239524.352,244278.338,249032.324,253786.31,258770.338,263754.366,268738.39400000003,273722.422,278706.45,283938.188,289169.92600000004,294401.664,299633.402,304865.14,310168.438,315471.73600000003,320775.034,326078.332,331381.63,336693.328,342005.026,347316.724,352628.422,357940.12,363261.77,368583.42,373905.07,379226.72,384548.37,389932.562,395316.754,400700.946,406085.13800000004,411469.33
AS-THA,THA,AS-THA,1.0,GWh,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,189910.0,197520.002,205130.00400000002,212740.006,220350.008,227960.01,236542.294,245124.578,253706.862,262289.146,270871.43,279741.30199999997,288611.174,297481.046,306350.918,315220.79,324224.414,333228.038,342231.66199999995,351235.28599999996,360238.91,369185.21599999996,378131.522,387077.828,396024.134,404970.44,413580.942,422191.444,430801.946,439412.44800000003,448022.95,456451.238,464879.526,473307.814,481736.102,490164.39,498174.13800000004,506183.886,514193.634,522203.382,530213.13,537745.46,545277.79,552810.12,560342.4500000001,567874.78,574952.848,582030.916,589108.984,596187.052,603265.12,609832.692,616400.264,622967.836,629535.4079999999,636102.98,641970.836,647838.692,653706.548,659574.404,665442.26,670689.74,675937.22,681184.7000000001,686432.18,691679.66,696307.172,700934.684,705562.196,710189.708,714817.22,718909.4619999999,723001.704,727093.946,731186.1880000001,735278.43
AS-TJK,TJK,AS-TJK,1.0,GWh,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,15840.0,16029.423999999999,16218.848,16408.272,16597.696,16787.12,17386.674,17986.228,18585.782,19185.336,19784.89,20373.838,20962.786,21551.734,22140.682,22729.63,23311.032,23892.434,24473.836,25055.238,25636.64,26235.79,26834.94,27434.09,28033.239999999998,28632.39,29249.87,29867.35,30484.83,31102.31,31719.79,32352.34,32984.89,33617.44,34249.99,34882.54,35534.212,36185.884,36837.556000000004,37489.228,38140.9,38816.412000000004,39491.924,40167.436,40842.948,41518.46,42225.716,42932.972,43640.227999999996,44347.484,45054.74,45803.002,46551.264,47299.526,48047.788,48796.05,49584.254,50372.458,51160.662000000004,51948.866,52737.07
AS-TKM,TKM,AS-TKM,1.0,GWh,19330.03,19330.03,19330.03,19330.03,19330.03,19330.03,19330.03,19330.03,19330.03,19330.03,19330.03,20376.01,21421.989999999998,22467.97,23513.95,24559.93,25716.358,26872.786,28029.214,29185.642,30342.07,31505.626,32669.182,33832.738,34996.294,36159.85,37161.994,38164.138,39166.282,40168.426,41170.57,42054.748,42938.926,43823.104,44707.282,45591.46,46323.702,47055.943999999996,47788.186,48520.428,49252.67,49872.842,50493.013999999996,51113.186,51733.358,52353.53,52858.782,53364.034,53869.286,54374.538,54879.79,55293.06,55706.33,56119.6,56532.87,56946.14,57242.294,57538.448000000004,57834.602,58130.756,58426.91,58624.586,58822.262,59019.938,59217.614,59415.29,59529.316,59643.342,59757.368,59871.394,59985.42,60042.208,60098.996,60155.784,60212.572,60269.36,60295.756,60322.152,60348.547999999995,60374.943999999996,60401.34,60413.227999999996,60425.115999999995,60437.004,60448.892,60460.78,60460.184,60459.588,60458.992,60458.396,60457.8
AS-TWN,TWN,AS-TWN,1.0,GWh,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,245871.28,247063.016,248254.752,249446.48799999998,250638.224,251829.96,252628.568,253427.176,254225.78399999999,255024.392,255823.0,256050.886,256278.772,256506.658,256734.544,256962.43,257152.562,257342.694,257532.826,257722.95799999998,257913.09,259467.826,261022.562,262577.298,264132.034,265686.77,267224.868,268762.966,270301.064,271839.162,273377.26,274727.934,276078.608,277429.282,278779.956,280130.63,281245.878,282361.126,283476.374,284591.622,285706.87,286472.406,287237.942,288003.478,288769.01399999997,289534.55,290034.37,290534.19,291034.01,291533.83,292033.65,292290.49600000004,292547.342,292804.188,293061.034,293317.88,293384.654,293451.428,293518.202,293584.976,293651.75
AS-UZB,UZB,AS-UZB,1.0,GWh,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,56230.0,57694.97,59159.94,60624.91,62089.88,63554.85,65896.034,68237.218,70578.402,72919.58600000001,75260.77,77741.772,80222.774,82703.776,85184.778,87665.78,90231.152,92796.524,95361.896,97927.268,100492.64,103039.75,105586.86,108133.97,110681.08,113228.19,115666.236,118104.282,120542.328,122980.374,125418.42,127789.704,130160.988,132532.272,134903.55599999998,137274.84,139682.95,142091.06,144499.17,146907.28,149315.39,151707.26200000002,154099.13400000002,156491.006,158882.878,161274.75,163555.778,165836.806,168117.834,170398.86200000002,172679.89,174830.458,176981.026,179131.594,181282.162,183432.73,185477.276,187521.82200000001,189566.368,191610.914,193655.46,195661.688,197667.916,199674.144,201680.372,203686.6,205699.642,207712.684,209725.726,211738.768,213751.81,215756.248,217760.686,219765.124,221769.562,223774.0
AS-VNM,VNM,AS-VNM,1.0,GWh,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,154859.98,158117.37,161374.76,164632.15,167889.54,171146.93,178460.946,185774.962,193088.978,200402.994,207717.01,215583.324,223449.638,231315.952,239182.266,247048.58,255373.194,263697.808,272022.422,280347.036,288671.65,297088.93200000003,305506.21400000004,313923.496,322340.778,330758.06,338733.304,346708.548,354683.792,362659.036,370634.28,378455.55000000005,386276.82,394098.09,401919.36,409740.63,417714.59,425688.55,433662.51,441636.47,449610.43,457308.888,465007.34599999996,472705.804,480404.262,488102.72,495225.54799999995,502348.376,509471.20399999997,516594.032,523716.86,530277.092,536837.324,543397.556,549957.7880000001,556518.02,562637.506,568756.992,574876.478,580995.9639999999,587115.45,593041.44,598967.4299999999,604893.42,610819.41,616745.4,622596.632,628447.8640000001,634299.096,640150.3280000001,646001.56,651699.87,657398.18,663096.49,668794.8,674493.11
AS-YEM,YEM,AS-YEM,1.0,GWh,12586.84,13861.136,15135.432,16409.728,17684.023999999998,18958.32,20931.03,22903.739999999998,24876.449999999997,26849.16,28821.87,31243.648,33665.426,36087.204,38508.982,40930.76,43781.176,46631.592,49482.008,52332.424,55182.84,58445.448,61708.056,64970.664000000004,68233.272,71495.88,75122.356,78748.832,82375.30799999999,86001.784,89628.26,93466.976,97305.692,101144.408,104983.124,108821.84,112889.396,116956.95199999999,121024.508,125092.064,129159.62,134078.1,138996.58,143915.06,148833.53999999998,153752.02,159008.55599999998,164265.092,169521.628,174778.16400000002,180034.7,185661.138,191287.576,196914.01400000002,202540.45200000002,208166.89,214115.01200000002,220063.13400000002,226011.256,231959.378,237907.5,244074.402,250241.304,256408.206,262575.108,268742.01,275028.854,281315.698,287602.542,293889.386,300176.23,306546.996,312917.762,319288.528,325659.294,332030.06,338449.636,344869.212,351288.788,357708.364,364127.94,370577.396,377026.852,383476.30799999996,389925.76399999997,396375.22,402761.68,409148.14,415534.6,421921.06,428307.52
EU-ALB,ALB,EU-ALB,1.0,GWh,7300.05,7385.558,7471.066,7556.5740000000005,7642.082,7727.59,8248.568,8769.546,9290.524,9811.502,10332.48,10778.547999999999,11224.616,11670.684,12116.752,12562.82,12942.756,13322.692,13702.628,14082.564,14462.5,14795.368,15128.236,15461.104,15793.972,16126.84,16433.316,16739.792,17046.268,17352.744000000002,17659.22,17943.372,18227.524,18511.676,18795.828,19079.98,19322.612,19565.244,19807.876,20050.507999999998,20293.14,20517.507999999998,20741.876,20966.244,21190.612,21414.98,21614.435999999998,21813.892,22013.347999999998,22212.804,22412.26,22579.005999999998,22745.752,22912.498,23079.244000000002,23245.99,23376.766,23507.542,23638.318,23769.094,23899.87,24000.566,24101.262,24201.958,24302.654,24403.35,24475.714,24548.077999999998,24620.442,24692.805999999997,24765.17,24810.836,24856.502,24902.167999999998,24947.834,24993.5,25020.998,25048.496,25075.994000000002,25103.492000000002,25130.99,25149.492000000002,25167.994000000002,25186.496,25204.998,25223.5,25241.532,25259.564,25277.596,25295.628,25313.66
EU-ARM,ARM,EU-ARM,1.0,GWh,10863.65,11166.546,11469.442,11772.338,12075.233999999999,12378.13,12623.782,12869.434,13115.086,13360.738,13606.39,13809.341999999999,14012.294,14215.246,14418.198,14621.15,14820.448,15019.746,15219.044,15418.341999999999,15617.64,15829.318,16040.996,16252.673999999999,16464.352,16676.03,16871.507999999998,17066.985999999997,17262.464,17457.942,17653.42,17797.503999999997,17941.588,18085.672,18229.756,18373.84,18475.972,18578.104,18680.236,18782.368,18884.5,18963.78,19043.06,19122.34,19201.620000000003,19280.9,19347.284,19413.668,19480.052,19546.436,19612.82,19680.996,19749.172,19817.348,19885.524,19953.7,20006.184,20058.668,20111.152,20163.636,20216.12,20250.224,20284.327999999998,20318.432,20352.536,20386.64,20414.374,20442.108,20469.842,20497.576,20525.31,20555.994000000002,20586.678,20617.362,20648.046,20678.73,20722.19,20765.649999999998,20809.11,20852.57,20896.03,20953.914,21011.798,21069.682,21127.566,21185.45,21255.922000000002,21326.394,21396.866,21467.338,21537.81
EU-AZE,AZE,EU-AZE,1.0,GWh,24530.02,24530.02,24530.02,24530.02,24530.02,24530.02,25593.908,26657.796,27721.684,28785.572,29849.46,31173.078,32496.696,33820.314,35143.932,36467.55,37664.934,38862.318,40059.702000000005,41257.086,42454.47,43403.088,44351.706,45300.324,46248.941999999995,47197.56,48090.706,48983.852,49876.998,50770.144,51663.29,52514.028,53364.766,54215.504,55066.242000000006,55916.98,56713.072,57509.164000000004,58305.256,59101.348000000005,59897.44,60635.146,61372.852,62110.558000000005,62848.264,63585.97,64337.904,65089.838,65841.772,66593.706,67345.64,68137.832,68930.024,69722.216,70514.40800000001,71306.6,72063.508,72820.416,73577.32400000001,74334.232,75091.14,75740.884,76390.628,77040.372,77690.116,78339.86,78938.162,79536.46399999999,80134.766,80733.068,81331.37,81934.974,82538.578,83142.182,83745.786,84349.39,85012.074,85674.758,86337.442,87000.126,87662.81,88365.044,89067.27799999999,89769.512,90471.746,91173.98,91851.292,92528.60399999999,93205.916,93883.22799999999,94560.54
EU-BLR,BLR,EU-BLR,1.0,GWh,60373.1,61464.326,62555.551999999996,63646.778,64738.00399999999,65829.23,66885.472,67941.71399999999,68997.956,70054.198,71110.44,72046.822,72983.204,73919.58600000001,74855.96800000001,75792.35,76648.678,77505.00600000001,78361.334,79217.66200000001,80073.99,80887.568,81701.14600000001,82514.724,83328.30200000001,84141.88,84875.152,85608.424,86341.69600000001,87074.96800000001,87808.24,88476.652,89145.064,89813.47600000001,90481.888,91150.3,91698.42,92246.54,92794.66,93342.78,93890.9,94378.64,94866.38,95354.12,95841.86,96329.6,96855.152,97380.704,97906.25600000001,98431.808,98957.36,99478.276,99999.192,100520.10800000001,101041.024,101561.94,102012.244,102462.54800000001,102912.852,103363.156,103813.46,104152.038,104490.61600000001,104829.194,105167.77200000001,105506.35,105759.98400000001,106013.618,106267.25200000001,106520.886,106774.52,107001.778,107229.03600000001,107456.294,107683.552,107910.81,108152.096,108393.382,108634.668,108875.954,109117.24,109376.042,109634.844,109893.64600000001,110152.448,110411.25,110649.308,110887.366,111125.424,111363.48199999999,111601.54
EU-KOS,KOS,EU-KOS,1.0,GWh,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99,6249.99
EU-MDA,MDA,EU-MDA,1.0,GWh,6110.02,6110.02,6110.02,6110.02,6110.02,6110.02,6110.02,6110.02,6110.02,6110.02,6110.02,6197.802000000001,6285.584000000001,6373.366,6461.148,6548.93,6890.888,7232.846,7574.804,7916.762,8258.72,8533.982,8809.244,9084.506,9359.768,9635.03,9852.006000000001,10068.982,10285.958,10502.934,10719.91,10889.222,11058.534,11227.846,11397.158,11566.47,11693.377999999999,11820.286,11947.194,12074.102,12201.01,12300.754,12400.498,12500.242,12599.985999999999,12699.73,12772.655999999999,12845.582,12918.508,12991.434000000001,13064.36,13129.458,13194.556,13259.654,13324.752,13389.85,13437.928,13486.006,13534.084,13582.162,13630.24,13653.82,13677.4,13700.98,13724.56,13748.14,13763.286,13778.432,13793.578,13808.724,13823.87,13837.882000000001,13851.894,13865.906,13879.918,13893.93,13916.266,13938.602,13960.938,13983.274000000001,14005.61,14040.24,14074.87,14109.5,14144.130000000001,14178.76,14223.27,14267.78,14312.289999999999,14356.8,14401.31
