NAME,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
AUT_Hyd_Pernegg796,70.1,70.1,70.1,41.3,24.7,21.6,17.7,16.6,24.8,25.0,43.6,70.1
AUT_Hyd_Pichlern797,5.5,5.7,5.9,9.0,24.9,54.1,54.1,54.1,54.1,24.9,9.0,5.5
AUT_Hyd_Rabenstein798,25.3,44.6,63.5,70.5,70.5,70.5,70.5,62.9,39.7,50.9,36.5,12.9
AUT_Hyd_Retznei799,44.0,45.5,45.5,29.7,23.1,32.6,37.4,31.6,25.3,28.2,45.5,45.5
AUT_Hyd_RodundwerkI800,59.9,67.8,52.6,55.3,64.1,69.7,70.1,70.1,70.1,70.1,59.3,55.7
AUT_Hyd_RodundwerkII801,46.4,46.4,24.3,28.9,21.0,10.9,5.8,5.0,7.1,29.4,46.4,46.4
AUT_Hyd_RoseggSt_Jam802,38.5,67.6,70.5,56.0,47.6,62.0,70.5,64.8,67.4,70.5,70.5,54.6
AUT_Hyd_Rosenau803,49.1,53.3,60.5,50.5,31.3,17.9,8.4,11.8,38.7,60.5,60.5,60.5
AUT_Hyd_Schonau804,9.4,20.5,50.7,55.3,57.4,70.5,70.5,70.5,70.5,70.5,20.6,8.8
AUT_Hyd_Schwabeck805,70.1,70.1,70.1,41.3,24.7,21.6,17.7,16.6,24.8,25.0,43.6,70.1
AUT_Hyd_Schwarzach806,24.9,25.3,31.1,70.5,70.5,70.5,70.5,63.5,51.8,41.6,26.6,24.5
AUT_Hyd_St_Georgen808,24.5,26.6,38.3,70.5,70.5,70.5,70.5,54.3,47.6,36.5,26.4,24.8
AUT_Hyd_St_Johann809,54.1,54.1,54.1,51.9,33.9,21.1,8.0,7.8,12.6,23.0,35.1,54.1
AUT_Hyd_St_Martin810,39.6,39.6,28.7,36.3,19.8,8.8,4.9,5.9,6.1,25.0,39.6,39.6
AUT_Hyd_St_Pantaleon811,70.1,70.1,70.1,41.3,24.7,21.6,17.7,16.6,24.8,25.0,43.6,70.1
AUT_Hyd_St_Veit812,70.1,70.1,70.1,41.3,24.7,21.6,17.7,16.6,24.8,25.0,43.6,70.1
AUT_Hyd_Staning813,70.1,70.1,70.1,41.3,24.7,21.6,17.7,16.6,24.8,25.0,43.6,70.1
AUT_Hyd_Steinfeld814,8.9,12.2,17.0,29.4,46.1,70.5,70.5,70.5,70.5,43.8,12.9,8.8
AUT_Hyd_Ternberg815,7.3,7.3,7.5,8.4,14.5,70.1,70.1,70.1,70.1,54.7,15.5,7.8
AUT_Hyd_Triebenbach817,12.2,11.8,12.1,12.9,29.4,58.0,64.4,64.4,64.4,64.4,33.1,12.6
AUT_Hyd_Tuxbach818,44.4,44.4,42.7,18.7,9.0,7.8,7.3,10.2,24.9,40.8,44.4,44.4
AUT_Hyd_Urreiting819,54.1,54.1,35.7,33.1,29.9,17.9,9.5,8.8,22.4,44.7,54.1,54.1
AUT_Hyd_Vermuntwerk820,54.8,32.0,56.7,63.8,69.1,61.9,51.0,69.1,69.1,69.1,59.4,63.7
AUT_Hyd_ViennaFreudena821,6.2,6.3,11.8,25.4,60.6,60.6,60.6,43.2,35.6,60.6,26.8,12.8
AUT_Hyd_Villach822,70.1,70.1,70.1,53.8,61.1,60.8,54.2,48.9,59.9,62.5,61.1,70.1
AUT_Hyd_Walgauwerk823,48.8,52.4,50.4,52.4,52.4,52.4,12.2,5.8,13.6,8.2,12.5,13.6
AUT_Hyd_WallnerauSalza824,7.3,7.3,7.3,7.3,8.2,70.1,70.1,70.1,70.1,22.5,7.7,7.3
AUT_Hyd_Wallnerauunder825,54.1,54.1,36.5,28.8,22.9,17.6,8.8,8.8,17.2,33.8,54.1,54.1
AUT_Hyd_WallseeMitterk826,44.4,43.3,40.0,16.6,9.4,7.6,8.4,13.2,27.4,44.4,44.4,44.4
AUT_Hyd_Weissenegg827,46.4,46.4,23.0,26.4,18.6,10.6,5.5,5.0,6.9,25.7,46.4,46.4
AUT_Hyd_WerfenPfarrwer828,8.7,9.7,7.6,7.3,7.8,70.1,70.1,70.1,70.1,23.0,11.8,8.7
AUT_Hyd_Weyer829,24.8,24.5,41.9,70.5,70.5,58.6,54.9,54.3,70.5,70.5,68.4,28.5
AUT_Hyd_YbbsPersenbeug834,70.1,70.0,56.6,52.6,70.1,68.9,70.1,59.3,70.1,69.7,58.1,59.9
AZE_Hyd_Capacity Scaler,7.9,9.7,11.1,13.3,22.6,51.9,51.9,51.9,51.9,48.8,12.9,5.6
AZE_Hyd_Gusar839,1.8,1.8,2.0,2.5,10.1,12.5,17.4,17.4,17.4,17.4,5.4,2.1
AZE_Hyd_Mingechevir842,1.2,3.4,7.7,7.5,6.7,12.4,12.4,12.4,12.4,5.2,4.6,2.0
AZE_Hyd_Shamkir844,26.9,27.9,27.9,18.0,14.1,19.9,22.6,19.3,15.4,17.2,27.9,27.9
AZE_Hyd_Varvara847,42.7,39.9,35.4,33.3,30.9,28.9,28.7,30.5,30.1,33.4,33.6,40.2
AZE_Hyd_Yenikend848,9.7,12.5,31.8,31.8,31.8,13.8,13.4,16.7,22.1,28.8,31.8,18.0
BDI_Hyd_Kabu3415,60.0,63.8,66.7,69.7,67.0,80.0,80.0,80.0,80.0,62.5,62.1,60.0
BDI_Hyd_MpandaBurundi3416,60.0,60.2,63.9,70.3,77.5,80.0,80.0,80.0,80.0,69.2,60.4,60.0
BDI_Hyd_Rwegura3417,79.1,80.0,80.0,71.7,65.3,61.7,60.7,60.0,60.4,70.1,80.0,80.0
BEL_Hyd_BUTGENBACH937,1.1,1.1,1.1,1.1,0.9,0.4,0.4,0.7,0.4,0.6,0.9,0.6
BEL_Hyd_COO942,0.4,0.4,0.6,0.7,1.2,1.5,1.5,1.5,1.5,0.9,0.6,0.4
BEL_Hyd_HEIDDEGOREUX951,0.6,0.4,0.4,0.4,0.9,1.5,1.5,1.5,1.5,1.5,0.9,0.7
BEL_Hyd_HUAMPSINNEUVI954,0.4,0.4,0.4,0.6,1.5,1.6,1.6,1.6,1.6,1.2,0.6,0.4
BEL_Hyd_HUANDENNE955,0.4,0.7,1.1,1.1,1.1,1.1,0.6,0.4,0.4,0.4,0.4,0.4
BEL_Hyd_HUGRANDMALADE956,0.4,0.4,0.6,0.7,1.2,1.5,1.5,1.5,1.5,0.9,0.6,0.4
BEL_Hyd_HUIVOZRAMET957,1.2,1.2,1.6,1.6,1.6,1.6,1.3,1.2,1.2,1.2,1.2,1.2
BEL_Hyd_HULIXHE958,1.2,1.2,1.1,1.1,1.6,1.5,1.5,1.2,1.2,1.5,1.5,1.2
BEL_Hyd_HUMONSIN959,1.2,1.2,1.1,1.2,1.5,1.5,1.5,1.5,1.5,1.5,1.2,1.2
BEL_Hyd_LaVierre967,0.9,0.9,0.9,0.9,0.6,0.6,0.9,0.6,0.6,0.7,0.9,0.9
BEL_Hyd_PLATETAILLET971,1.5,1.3,1.2,1.2,1.1,0.9,0.9,1.1,1.1,1.2,1.2,1.5
BFA_Hyd_Bagre3410,38.5,38.4,31.1,28.9,38.5,37.8,38.5,32.1,38.5,38.2,31.7,32.5
BFA_Hyd_Kompienga3412,27.6,28.3,44.2,44.2,44.2,33.7,31.7,30.6,33.2,37.7,44.2,33.1
BGD_Hyd_KaptaiHydroUn879,5.2,8.0,20.3,30.4,39.8,46.4,47.7,47.7,47.7,31.5,8.1,5.2
BGR_Hyd_Capacity Scaler,34.5,34.5,28.6,15.1,7.6,4.8,3.7,3.5,5.1,19.8,34.5,34.5
BGR_Hyd_IVAILOVGRAD3394,61.7,57.4,51.8,48.7,45.3,42.6,42.2,45.0,44.5,49.1,49.2,57.9
BGR_Hyd_KARDZHALI3395,61.7,61.7,61.7,37.9,20.2,16.0,15.1,15.6,18.3,26.4,46.8,61.7
BGR_Hyd_MOMINAKLISU3397,26.9,26.9,26.9,25.5,10.5,4.6,2.9,2.9,4.1,10.6,24.2,26.9
BGR_Hyd_PESHTERA3401,60.2,61.7,61.7,61.7,51.9,50.5,46.0,46.5,51.5,50.5,61.7,61.7
BGR_Hyd_PSBELMEKEN3402,15.6,12.5,31.6,47.0,47.0,34.7,19.8,18.6,22.7,47.0,47.0,18.8
BGR_Hyd_PSCHAIRAGEN3403,26.9,26.9,23.8,26.9,11.2,5.1,2.9,2.9,5.3,7.1,12.0,26.9
BGR_Hyd_SESTRIMO3406,13.9,23.8,47.0,47.0,47.0,47.0,22.1,16.2,13.7,12.5,9.4,9.9
BIH_Hyd_BocacHydroelec1024,33.4,33.4,33.4,17.6,7.8,4.1,3.5,3.4,3.5,5.6,21.3,33.4
BIH_Hyd_CapljinaPumped1025,13.1,13.1,33.4,33.4,33.4,17.1,11.9,14.7,18.5,27.5,33.4,17.4
BIH_Hyd_DubrovnikHydro1026,6.0,6.9,10.6,16.6,26.2,54.8,54.8,54.8,54.8,28.9,8.2,6.0
BIH_Hyd_GrabovicaHydro1028,6.0,6.5,15.4,30.7,49.2,54.8,54.8,54.8,54.8,28.1,6.9,6.0
BIH_Hyd_JablanicaHydro1029,45.2,45.2,45.2,22.6,14.1,11.9,10.7,10.7,13.5,20.4,34.1,45.2
BIH_Hyd_JajceIHidroel1030,38.4,43.5,33.6,35.5,41.4,45.0,45.2,45.2,45.2,45.2,38.0,35.8
BIH_Hyd_JajceIIHidroe1031,45.3,42.1,37.3,35.3,32.1,30.3,30.0,31.8,31.4,35.4,35.5,42.3
BIH_Hyd_KrupaHydroelec1033,6.1,8.2,12.3,22.0,35.4,54.8,54.8,54.8,54.8,33.4,8.9,6.0
BIH_Hyd_MostarHydroele1034,3.6,3.6,5.6,36.0,36.0,17.9,15.6,28.7,33.4,36.0,36.0,13.5
BIH_Hyd_MostarskoBlato1035,11.6,14.2,33.4,33.4,33.4,18.2,15.2,19.2,22.7,31.0,33.4,17.3
BIH_Hyd_PecMliniHydro1036,10.5,26.2,54.8,54.8,54.8,54.8,29.4,28.5,20.0,10.4,8.9,6.0
BIH_Hyd_RamaHydroelect1037,41.4,46.1,38.6,36.6,36.6,34.4,30.4,31.4,27.5,37.5,35.5,41.4
BIH_Hyd_SalakovacHydro1038,24.8,24.8,16.8,20.3,13.2,5.2,3.0,2.6,3.6,15.5,24.8,24.8
BIH_Hyd_TrebinjeIHydr1039,3.9,3.0,3.6,11.2,18.2,19.5,19.5,19.5,19.5,18.9,9.9,8.2
BIH_Hyd_TrebinjeIIHyd1040,12.5,9.4,13.1,26.2,37.3,44.6,44.6,44.6,44.6,36.0,22.3,17.5
BIH_Hyd_VisegradHydroe1043,41.4,46.1,38.6,36.6,36.6,34.4,30.4,31.4,27.5,37.5,35.5,41.4
BLR_Hyd_Capacity Scaler,37.7,33.2,38.6,41.4,41.4,28.7,27.8,27.5,28.8,33.7,41.4,41.4
BOL_Hyd_BotijlacaHydro1002,79.7,79.7,79.7,42.5,27.5,24.8,23.8,12.4,26.8,50.9,75.9,79.7
BOL_Hyd_CahuaHydroelec1004,30.9,22.9,40.9,79.7,79.7,79.7,79.7,68.0,59.2,51.4,50.7,39.6
BOL_Hyd_Capacity Scaler,78.0,79.7,79.7,73.5,64.0,52.6,47.2,47.1,50.7,77.2,79.7,79.7
BOL_Hyd_ChojllaHydroel1006,65.8,69.2,79.7,71.1,78.0,79.7,79.7,66.1,59.8,60.6,74.1,79.7
BOL_Hyd_ChururaquiHydr1007,79.7,75.6,69.2,66.5,62.9,60.1,59.8,62.7,61.9,66.7,67.0,76.1
BOL_Hyd_CoraniHydroele1008,20.0,23.6,26.3,45.0,79.7,79.7,79.7,77.9,79.7,63.4,37.0,19.5
BOL_Hyd_CutichuchoHydr1009,67.7,66.5,59.8,70.1,75.6,79.7,79.7,78.5,79.7,79.7,72.8,65.2
BOL_Hyd_HarcaHydroelec1013,35.6,39.9,66.6,79.7,79.7,79.7,79.7,70.9,59.2,48.8,59.1,46.6
BOL_Hyd_HuajiHydroelec1014,72.7,79.7,70.1,79.7,55.1,32.8,18.3,16.4,27.6,60.4,79.7,79.7
BOL_Hyd_SainaniHydroel1016,17.5,18.2,29.6,49.8,72.0,79.7,79.7,79.7,79.7,46.3,18.6,17.5
BOL_Hyd_SantaIsabelHy1018,17.5,19.1,32.8,49.0,66.3,79.7,79.7,79.7,79.7,46.3,19.7,17.6
BOL_Hyd_SantaRosaHydr1019,25.7,31.4,27.2,16.8,18.9,79.7,79.7,79.7,79.7,35.4,13.5,17.0
BOL_Hyd_TiquimaniHydro1020,44.2,34.0,27.0,23.1,48.0,79.7,79.7,73.3,79.7,79.7,55.6,40.1
BOL_Hyd_YanacachiNorte1022,65.9,79.7,79.7,79.7,28.9,15.3,10.9,10.5,10.7,18.1,43.3,79.7
BOL_Hyd_ZongoHydroelec1023,36.0,29.8,28.8,30.4,55.4,79.4,79.7,79.7,79.7,79.7,65.4,47.4
BRA_Hyd_14deJulho1046,54.8,56.2,79.8,79.8,79.8,64.2,61.0,59.8,63.3,69.2,79.8,63.6
BRA_Hyd_AbranjoI1057,12.3,16.3,19.2,40.3,79.8,79.8,79.8,77.8,79.8,61.2,31.3,11.8
BRA_Hyd_Abrasa1058,61.5,61.5,48.4,43.3,32.7,22.6,12.0,10.4,25.4,43.0,61.5,61.5
BRA_Hyd_AgroTrafo1074,9.9,7.0,17.7,43.2,69.1,69.1,69.1,57.7,69.1,60.3,38.6,24.2
BRA_Hyd_Aguti1080,50.0,56.5,60.3,57.5,69.1,69.1,69.1,58.4,61.5,63.2,68.1,69.1
BRA_Hyd_Aimors1082,59.7,59.7,59.7,53.5,25.6,18.2,23.6,13.0,26.4,14.0,37.9,59.7
BRA_Hyd_AlbanoMachado1084,52.0,52.0,52.0,24.6,16.6,17.7,13.4,9.4,16.9,31.0,50.6,52.0
BRA_Hyd_Alecrim1095,8.1,7.4,25.9,68.7,73.7,73.7,73.7,25.5,36.2,73.7,54.6,18.3
BRA_Hyd_Alegre1096,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_AltaFloresta1102,56.1,60.7,69.0,57.5,35.9,20.6,9.9,13.2,44.1,69.0,69.0,69.0
BRA_Hyd_AltoBeneditoN1106,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_AltoBeneditoN1107,40.4,57.0,79.8,32.8,23.7,42.4,79.8,79.8,79.8,14.0,8.1,18.4
BRA_Hyd_AltoBrejaba1108,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_AltoFmeasI1109,35.1,35.1,36.0,42.8,69.6,79.8,79.8,79.8,79.8,47.8,36.2,35.3
BRA_Hyd_AltoIrani1110,61.5,61.5,61.5,59.3,39.2,23.8,9.0,8.9,14.2,26.1,40.1,61.5
BRA_Hyd_AltoJatapu1111,44.9,44.9,27.3,26.9,17.6,8.2,4.8,4.5,11.9,31.0,44.9,44.9
BRA_Hyd_AltoParaguai1112,61.5,61.5,61.5,59.3,39.2,23.8,9.0,8.9,14.2,26.1,40.1,61.5
BRA_Hyd_AltoSucuri1113,53.3,53.3,53.3,31.1,10.5,5.4,5.3,5.4,7.3,12.8,41.4,53.3
BRA_Hyd_AmadorAguiarI1120,8.2,8.2,8.1,8.4,11.1,79.8,79.8,79.8,79.8,39.9,12.4,8.5
BRA_Hyd_AmadorAguiarI1121,44.9,44.9,20.9,25.2,14.0,8.3,4.6,4.5,6.3,27.8,44.9,44.9
BRA_Hyd_Americana1126,10.5,16.3,49.2,41.0,35.2,79.8,79.8,79.8,79.8,42.7,23.0,11.1
BRA_Hyd_Anag1129,25.8,28.9,27.2,27.5,34.2,79.8,79.8,79.8,79.8,58.8,38.7,20.9
BRA_Hyd_AngelinaAntig1131,79.8,79.8,79.8,46.9,28.2,24.4,20.2,19.1,28.3,28.8,49.9,79.8
BRA_Hyd_Anhanguera1134,6.4,17.0,57.6,63.8,36.7,63.8,63.8,38.6,63.8,51.5,37.6,13.5
BRA_Hyd_AnnaMaria1135,14.3,21.5,52.6,63.8,23.8,44.3,63.8,63.8,63.8,44.6,37.9,23.7
BRA_Hyd_AntnioBrenna1138,79.8,79.8,73.5,35.4,21.8,20.7,19.9,19.1,19.8,30.0,79.8,79.8
BRA_Hyd_AntnioDias1139,44.9,52.9,59.1,61.5,59.3,27.3,14.3,9.5,33.0,61.5,61.5,61.5
BRA_Hyd_AntnioViel1140,10.6,10.7,14.2,31.1,58.7,79.8,79.8,79.8,79.8,26.1,11.2,10.5
BRA_Hyd_Antunes1137,8.1,8.5,9.8,20.1,41.5,79.8,79.8,79.8,51.0,79.8,59.5,13.7
BRA_Hyd_Apia1145,52.0,52.0,52.0,30.0,24.9,20.2,18.8,12.8,14.0,28.5,37.4,52.0
BRA_Hyd_ApolnioSales1146,27.2,59.4,79.8,79.8,79.8,79.8,40.8,64.6,35.5,33.5,26.5,16.4
BRA_Hyd_Apor1147,61.5,49.6,38.3,42.1,30.2,14.3,6.2,6.4,33.8,61.5,61.5,61.5
BRA_Hyd_Aquarius1149,10.9,23.2,59.3,65.4,64.0,73.9,79.8,79.8,79.8,79.8,22.8,10.5
BRA_Hyd_Areal1160,8.8,13.0,17.2,55.8,77.4,77.4,65.5,70.3,77.4,77.4,52.6,24.9
BRA_Hyd_Areal1161,6.4,6.4,9.6,63.8,63.8,31.3,27.2,50.9,59.7,63.8,63.8,23.7
BRA_Hyd_Areia1162,52.0,52.0,50.2,22.4,14.3,16.5,15.6,10.8,19.6,33.6,52.0,52.0
BRA_Hyd_AreiaBranca1164,12.1,16.0,46.9,63.8,30.0,41.3,63.8,63.8,63.8,48.6,50.7,31.9
BRA_Hyd_ArroioTrinta1167,27.8,28.2,35.6,79.8,79.8,79.8,63.9,59.3,77.4,79.8,59.9,29.0
BRA_Hyd_ARS1054,10.5,12.6,35.5,67.2,60.6,79.8,79.8,79.8,79.8,43.8,24.4,11.8
BRA_Hyd_ArturoAndreoli1170,14.3,12.7,10.6,10.5,37.0,79.8,79.8,79.8,79.8,53.1,28.2,11.1
BRA_Hyd_Arvoredo1171,50.7,50.7,43.9,19.0,12.5,9.4,8.8,10.2,17.5,40.3,50.7,50.7
BRA_Hyd_AssisChateaubr1185,53.3,53.3,53.3,31.1,10.5,5.4,5.3,5.4,7.3,12.8,41.4,53.3
BRA_Hyd_Autdromo1211,8.1,8.1,8.1,8.3,9.9,79.8,79.8,79.8,79.8,24.9,9.4,8.3
BRA_Hyd_Avelar1212,71.9,79.8,67.0,63.7,63.7,60.2,53.8,55.5,49.0,65.3,62.0,71.9
BRA_Hyd_Baguari1227,61.5,61.5,44.3,42.0,38.5,28.7,14.7,14.9,25.6,43.3,61.5,61.5
BRA_Hyd_Balbina1235,79.8,79.8,79.8,35.6,26.4,22.4,19.9,19.1,27.8,34.3,62.5,79.8
BRA_Hyd_Bandeirante1240,7.4,9.1,30.8,73.7,73.7,73.7,49.5,49.6,72.8,73.7,41.1,24.5
BRA_Hyd_Baririlvaro1247,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_Barra1248,71.9,79.8,67.0,63.7,63.7,60.2,53.8,55.5,49.0,65.3,62.0,71.9
BRA_Hyd_Barra1249,28.9,19.6,45.7,73.7,73.7,73.7,27.6,20.8,28.1,73.7,58.5,40.6
BRA_Hyd_BarraBonita1251,4.3,10.3,33.2,36.1,25.2,42.9,42.9,42.9,42.9,20.3,24.0,8.8
BRA_Hyd_BarradaPaci1255,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_BarradoBran1256,27.2,59.4,79.8,79.8,79.8,79.8,40.8,64.6,35.5,33.5,26.5,16.4
BRA_Hyd_BarradoRioCh1257,12.9,7.8,6.3,19.6,51.5,16.7,7.5,26.1,51.5,51.5,51.5,25.0
BRA_Hyd_BarradosCoque1258,79.8,79.8,67.1,57.5,53.3,51.4,56.3,51.7,53.7,57.7,79.8,79.8
BRA_Hyd_BarraEscondida1252,10.5,15.8,25.0,26.0,52.0,77.5,79.8,79.8,79.8,79.8,24.4,11.2
BRA_Hyd_BarraGrande1253,59.7,60.3,79.8,79.8,37.6,24.6,24.4,24.5,25.2,33.3,79.8,79.8
BRA_Hyd_Barulho1261,51.4,41.1,23.2,7.2,7.7,16.7,71.6,71.6,71.6,59.5,39.7,71.6
BRA_Hyd_BatalhaAntiga1264,61.5,61.5,61.5,59.3,39.2,23.8,9.0,8.9,14.2,26.1,40.1,61.5
BRA_Hyd_Batista1266,61.5,55.3,50.1,56.4,37.6,17.5,6.6,9.6,28.7,61.5,61.5,61.5
BRA_Hyd_BelaUnioTr1272,61.5,61.5,47.8,39.0,30.4,26.0,17.3,12.0,31.9,45.5,61.5,61.5
BRA_Hyd_Belmonte1274,7.4,9.8,15.0,20.6,73.7,73.7,73.7,42.4,52.4,73.7,26.0,11.9
BRA_Hyd_benedito3375,14.3,14.7,19.7,19.7,12.8,14.1,14.7,12.9,17.7,19.7,19.7,16.5
BRA_Hyd_BenjamimMrio1278,53.3,53.3,53.3,31.1,10.5,5.4,5.3,5.4,7.3,12.8,41.4,53.3
BRA_Hyd_Bertussi1284,59.7,61.5,61.5,49.0,31.1,28.7,19.4,13.0,32.0,47.4,61.5,61.5
BRA_Hyd_BoaEsperana1300,15.5,39.3,79.8,79.8,79.8,79.8,38.0,54.8,32.0,14.4,10.5,11.0
BRA_Hyd_BoaF1301,79.8,79.8,79.8,53.0,27.1,20.0,19.1,19.1,20.7,31.6,51.0,79.8
BRA_Hyd_BoaSorte1302,65.6,68.5,79.8,76.8,76.4,79.8,79.8,65.6,59.9,59.8,73.7,79.8
BRA_Hyd_BoaVistaII1304,79.8,79.8,79.8,49.0,26.1,20.5,19.1,19.8,23.2,33.6,60.5,79.8
BRA_Hyd_Bocaiva1308,10.5,11.7,25.3,45.4,65.9,79.8,79.8,79.8,79.8,41.3,12.1,10.5
BRA_Hyd_Bonfante1316,79.8,79.8,79.8,31.4,12.8,10.6,10.0,9.5,9.8,18.1,36.4,79.8
BRA_Hyd_Boqueiro1318,39.0,39.0,39.0,12.1,5.3,3.9,4.0,3.9,3.9,4.1,13.8,39.0
BRA_Hyd_Brao1327,9.0,6.9,8.5,22.9,34.9,34.5,34.9,34.9,34.9,29.7,17.8,15.2
BRA_Hyd_BraoNorte1328,79.8,79.5,64.7,59.8,79.8,78.2,79.8,67.4,79.8,79.2,66.3,68.1
BRA_Hyd_BraoNorteII1329,61.5,61.5,48.4,43.3,32.7,22.6,12.0,10.4,25.4,43.0,61.5,61.5
BRA_Hyd_BraoNorteII1330,61.5,61.5,48.4,43.3,32.7,22.6,12.0,10.4,25.4,43.0,61.5,61.5
BRA_Hyd_BraoNorteIV1331,23.4,34.9,34.9,34.9,28.8,34.9,15.0,30.4,13.1,19.7,17.0,10.7
BRA_Hyd_BraoSeco1332,9.5,9.7,9.8,27.9,79.8,79.8,79.8,79.8,45.4,27.9,16.7,18.1
BRA_Hyd_Brecha1333,79.8,79.8,51.7,30.6,21.1,17.1,28.1,17.8,22.2,31.0,79.8,79.8
BRA_Hyd_Brejauba1334,69.5,73.0,52.1,71.0,79.8,79.8,62.7,66.4,79.8,79.8,75.8,61.6
BRA_Hyd_BrunoHeidrich1337,33.8,33.8,33.8,33.8,16.3,7.3,4.1,3.4,6.7,8.4,12.1,30.6
BRA_Hyd_Bugres1340,10.5,11.2,11.1,11.2,26.8,79.8,79.8,79.8,79.8,52.2,24.3,11.2
BRA_Hyd_Buriti1343,21.7,18.0,35.1,61.5,61.5,61.5,34.4,19.7,35.0,61.5,55.3,37.8
BRA_Hyd_Buritirana1346,61.5,61.5,43.0,40.1,33.7,23.4,12.9,11.9,27.0,46.8,61.5,61.5
BRA_Hyd_Caador1523,10.5,11.3,23.9,46.2,71.2,79.8,79.8,79.8,79.8,42.2,11.7,10.5
BRA_Hyd_CaaYari1392,10.5,11.3,23.9,46.2,71.2,79.8,79.8,79.8,79.8,42.2,11.7,10.5
BRA_Hyd_Cabixi1396,40.8,47.3,61.5,61.5,61.5,31.1,20.7,12.1,26.4,54.3,61.5,58.2
BRA_Hyd_CabixiII1397,10.5,11.2,11.1,11.2,26.8,79.8,79.8,79.8,79.8,52.2,24.3,11.2
BRA_Hyd_Caboclo1399,22.6,22.3,22.8,32.7,79.8,79.8,79.8,79.8,71.1,36.7,29.3,23.4
BRA_Hyd_Cachoeira1402,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_CachoeiradaLi1410,9.0,9.7,10.7,20.8,41.9,79.8,79.8,79.8,51.5,79.8,59.6,14.6
BRA_Hyd_CachoeiradoBr1411,13.4,13.5,13.5,15.2,35.7,73.7,73.7,73.7,73.7,68.3,34.1,14.1
BRA_Hyd_CachoeiradoLa1412,50.7,50.7,42.0,24.2,13.2,10.6,5.7,8.2,9.9,31.7,50.7,50.7
BRA_Hyd_CachoeiraDoura1405,61.5,61.5,41.3,50.9,31.6,16.6,8.9,7.8,16.7,39.8,61.5,61.5
BRA_Hyd_CachoeiraPauli1407,79.8,79.8,79.8,79.8,30.2,19.4,18.5,18.1,18.0,18.8,29.6,78.7
BRA_Hyd_CachoeiraPoo1408,23.7,45.1,60.9,79.8,79.8,79.8,79.8,63.0,35.8,42.8,29.5,11.8
BRA_Hyd_CachoeiraPoo1409,68.1,76.9,59.8,62.9,73.2,79.1,79.8,79.8,79.8,79.8,67.4,63.6
BRA_Hyd_Cachoeirinha1413,21.8,20.2,18.7,19.4,38.0,79.8,79.8,77.2,79.8,79.8,41.9,29.3
BRA_Hyd_Cachoeirinha1414,79.8,79.8,79.8,46.9,28.2,24.4,20.2,19.1,28.3,28.8,49.9,79.8
BRA_Hyd_Cachoeiro1415,10.9,23.2,59.3,65.4,64.0,73.9,79.8,79.8,79.8,79.8,22.8,10.5
BRA_Hyd_Caconde1417,47.3,47.3,44.1,36.8,14.6,6.3,4.7,7.7,23.6,44.8,47.3,47.3
BRA_Hyd_Caixo1427,38.4,39.2,56.8,61.5,61.5,42.5,17.3,14.6,35.9,61.5,61.5,58.4
BRA_Hyd_Caju1428,16.4,14.8,32.7,69.1,69.1,69.1,69.1,50.0,46.9,58.7,44.9,33.8
BRA_Hyd_Caju1429,3.3,8.1,32.6,32.6,32.6,32.6,25.0,20.5,18.7,20.6,19.6,7.7
BRA_Hyd_Cajuru1431,79.8,79.8,79.8,46.6,14.9,11.2,13.3,9.5,20.5,26.8,59.9,79.8
BRA_Hyd_Calheiros1438,52.0,52.0,52.0,24.6,16.6,17.7,13.4,9.4,16.9,31.0,50.6,52.0
BRA_Hyd_Camargos1441,61.5,55.3,50.1,56.4,37.6,17.5,6.6,9.6,28.7,61.5,61.5,61.5
BRA_Hyd_Cambar1444,53.3,53.3,32.5,34.7,26.1,13.5,7.7,5.3,10.7,37.6,53.3,53.3
BRA_Hyd_CampoReal1455,61.5,61.5,61.5,59.3,39.2,23.8,9.0,8.9,14.2,26.1,40.1,61.5
BRA_Hyd_CamposNovos1461,12.9,7.8,6.3,19.6,51.5,16.7,7.5,26.1,51.5,51.5,51.5,25.0
BRA_Hyd_Cana1468,79.8,79.8,79.8,58.7,34.9,21.2,20.8,20.8,20.8,25.3,58.7,79.8
BRA_Hyd_CanaBrava1463,79.8,74.1,66.1,62.4,57.7,53.8,53.4,57.0,56.1,62.6,63.0,74.8
BRA_Hyd_Canastra1465,61.5,61.5,50.8,61.5,48.4,35.0,12.9,12.9,25.5,40.6,56.5,61.5
BRA_Hyd_CanoaQuebrada1471,10.5,11.7,25.3,45.4,65.9,79.8,79.8,79.8,79.8,41.3,12.1,10.5
